27.2840 	EXP 	instructions_text: autoDraw = False
27.2840 	EXP 	eye_text: autoDraw = True
42.2844 	EXP 	eye_text: autoDraw = False
42.2844 	EXP 	eye_text: autoDraw = False
42.2844 	EXP 	text: autoDraw = True
57.2846 	EXP 	text: autoDraw = False
57.2846 	EXP 	text: autoDraw = False
57.2846 	EXP 	closedEyes_text: autoDraw = True
71.6842 	EXP 	Sound beep started
72.2849 	EXP 	closedEyes_text: autoDraw = False
72.2851 	EXP 	Sound beep stopped
72.2865 	EXP 	Created sequence: random, trialTypes=1, nReps=12, seed=None
72.2869 	EXP 	New trial (rep=0, index=0): None
72.3165 	EXP 	Imported stims.xlsx as conditions, 120 conditions, 2 params
72.3197 	EXP 	Created sequence: random, trialTypes=120, nReps=1, seed=None
72.3200 	EXP 	New trial (rep=0, index=0): {'image': 'Celebs/24_Emma_Stone_0015.jpg', 'stimulus': 'non_target'}
72.3507 	EXP 	closedEyes_text: autoDraw = False
72.3507 	EXP 	trialImage: image = 'Celebs/16_Emma_Stone_0014.jpg'
72.3507 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
72.3507 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
72.3507 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
72.3507 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
72.3507 	EXP 	trialImage: autoDraw = True
72.3507 	EXP 	polygon: autoDraw = True
72.8022 	EXP 	trialImage: autoDraw = False
72.8022 	EXP 	polygon: autoDraw = False
72.8022 	EXP 	blank_text: autoDraw = True
73.2866 	EXP 	New trial (rep=0, index=1): {'image': 'Celebs/21_Emma_Watson_0004.jpg', 'stimulus': 'non_target'}
73.3030 	EXP 	blank_text: autoDraw = False
73.3030 	EXP 	trialImage: image = 'Celebs/33_Jim_Parsons_0011.jpg'
73.3030 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
73.3030 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
73.3030 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
73.3030 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
73.3030 	EXP 	trialImage: autoDraw = True
73.3030 	EXP 	polygon: autoDraw = True
73.8033 	EXP 	trialImage: autoDraw = False
73.8033 	EXP 	polygon: autoDraw = False
73.8033 	EXP 	blank_text: autoDraw = True
74.2876 	EXP 	New trial (rep=0, index=2): {'image': 'Celebs/24_Scarlett_Johansson_0001.jpg', 'stimulus': 'non_target'}
74.3039 	EXP 	blank_text: autoDraw = False
74.3039 	EXP 	trialImage: image = 'Celebs/50_Johnny_Depp_0018.jpg'
74.3039 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
74.3039 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
74.3039 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
74.3039 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
74.3039 	EXP 	trialImage: autoDraw = True
74.3039 	EXP 	polygon: autoDraw = True
74.8044 	EXP 	trialImage: autoDraw = False
74.8044 	EXP 	polygon: autoDraw = False
74.8044 	EXP 	blank_text: autoDraw = True
75.2888 	EXP 	New trial (rep=0, index=3): {'image': 'Celebs/15_Margot_Robbie_0005.jpg', 'stimulus': 'non_target'}
75.3052 	EXP 	blank_text: autoDraw = False
75.3052 	EXP 	trialImage: image = 'Celebs/15_Margot_Robbie_0005.jpg'
75.3052 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
75.3052 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
75.3052 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
75.3052 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
75.3052 	EXP 	trialImage: autoDraw = True
75.3052 	EXP 	polygon: autoDraw = True
75.8056 	EXP 	trialImage: autoDraw = False
75.8056 	EXP 	polygon: autoDraw = False
75.8056 	EXP 	blank_text: autoDraw = True
76.2901 	EXP 	New trial (rep=0, index=4): {'image': 'Celebs/47_Johnny_Depp_0003.jpg', 'stimulus': 'non_target'}
76.3064 	EXP 	blank_text: autoDraw = False
76.3064 	EXP 	trialImage: image = 'Celebs/19_Emma_Stone_0006.jpg'
76.3064 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
76.3064 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
76.3064 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
76.3064 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
76.3064 	EXP 	trialImage: autoDraw = True
76.3064 	EXP 	polygon: autoDraw = True
76.8067 	EXP 	trialImage: autoDraw = False
76.8067 	EXP 	polygon: autoDraw = False
76.8067 	EXP 	blank_text: autoDraw = True
77.2912 	EXP 	New trial (rep=0, index=5): {'image': 'Celebs/50_Johnny_Depp_0004.jpg', 'stimulus': 'non_target'}
77.3075 	EXP 	blank_text: autoDraw = False
77.3075 	EXP 	trialImage: image = 'Celebs/47_Johnny_Depp_0009.jpg'
77.3075 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
77.3075 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
77.3075 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
77.3075 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
77.3075 	EXP 	trialImage: autoDraw = True
77.3075 	EXP 	polygon: autoDraw = True
77.8079 	EXP 	trialImage: autoDraw = False
77.8079 	EXP 	polygon: autoDraw = False
77.8079 	EXP 	blank_text: autoDraw = True
78.2922 	EXP 	New trial (rep=0, index=6): {'image': 'Celebs/39_Jim_Parsons_0008.jpg', 'stimulus': 'non_target'}
78.3085 	EXP 	blank_text: autoDraw = False
78.3085 	EXP 	trialImage: image = 'Celebs/17_Emma_Watson_0006.jpg'
78.3085 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
78.3085 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
78.3085 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
78.3085 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
78.3085 	EXP 	trialImage: autoDraw = True
78.3085 	EXP 	polygon: autoDraw = True
78.8090 	EXP 	trialImage: autoDraw = False
78.8090 	EXP 	polygon: autoDraw = False
78.8090 	EXP 	blank_text: autoDraw = True
79.2933 	EXP 	New trial (rep=0, index=7): {'image': 'Celebs/21_Daniel_Radcliffe_0012.jpg', 'stimulus': 'target'}
79.3097 	EXP 	blank_text: autoDraw = False
79.3097 	EXP 	trialImage: image = 'Celebs/17_Daniel_Radcliffe_0007.jpg'
79.3097 	EXP 	polygon: foreColor = [1, 1, 1]
79.3097 	EXP 	polygon: fillColor = [1, 1, 1]
79.3097 	EXP 	polygon: borderColor = [1, 1, 1]
79.3097 	EXP 	polygon: color = [1, 1, 1]
79.3097 	EXP 	trialImage: autoDraw = True
79.3097 	EXP 	polygon: autoDraw = True
79.8104 	EXP 	trialImage: autoDraw = False
79.8104 	EXP 	polygon: autoDraw = False
79.8104 	EXP 	blank_text: autoDraw = True
80.2944 	EXP 	New trial (rep=0, index=8): {'image': 'Celebs/27_Scarlett_Johansson_0012.jpg', 'stimulus': 'non_target'}
80.3108 	EXP 	blank_text: autoDraw = False
80.3108 	EXP 	trialImage: image = 'Celebs/17_Margot_Robbie_0006.jpg'
80.3108 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
80.3108 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
80.3108 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
80.3108 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
80.3108 	EXP 	trialImage: autoDraw = True
80.3108 	EXP 	polygon: autoDraw = True
80.8112 	EXP 	trialImage: autoDraw = False
80.8112 	EXP 	polygon: autoDraw = False
80.8112 	EXP 	blank_text: autoDraw = True
81.2960 	EXP 	New trial (rep=0, index=9): {'image': 'Celebs/47_Johnny_Depp_0004.jpg', 'stimulus': 'non_target'}
81.3122 	EXP 	blank_text: autoDraw = False
81.3122 	EXP 	trialImage: image = 'Celebs/20_Margot_Robbie_0006.jpg'
81.3122 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
81.3122 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
81.3122 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
81.3122 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
81.3122 	EXP 	trialImage: autoDraw = True
81.3122 	EXP 	polygon: autoDraw = True
81.8123 	EXP 	trialImage: autoDraw = False
81.8123 	EXP 	polygon: autoDraw = False
81.8123 	EXP 	blank_text: autoDraw = True
82.2967 	EXP 	New trial (rep=0, index=10): {'image': 'Celebs/20_Margot_Robbie_0006.jpg', 'stimulus': 'non_target'}
82.3131 	EXP 	blank_text: autoDraw = False
82.3131 	EXP 	trialImage: image = 'Celebs/21_Scarlett_Johansson_0007.jpg'
82.3131 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
82.3131 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
82.3131 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
82.3131 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
82.3131 	EXP 	trialImage: autoDraw = True
82.3131 	EXP 	polygon: autoDraw = True
82.8139 	EXP 	trialImage: autoDraw = False
82.8139 	EXP 	polygon: autoDraw = False
82.8139 	EXP 	blank_text: autoDraw = True
83.2986 	EXP 	New trial (rep=0, index=11): {'image': 'Celebs/42_Will_Smith_0012.jpg', 'stimulus': 'non_target'}
83.3311 	EXP 	blank_text: autoDraw = False
83.3311 	EXP 	trialImage: image = 'Celebs/38_Jim_Parsons_0003.jpg'
83.3311 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
83.3311 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
83.3311 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
83.3311 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
83.3311 	EXP 	trialImage: autoDraw = True
83.3311 	EXP 	polygon: autoDraw = True
83.8146 	EXP 	trialImage: autoDraw = False
83.8146 	EXP 	polygon: autoDraw = False
83.8146 	EXP 	blank_text: autoDraw = True
84.2989 	EXP 	New trial (rep=0, index=12): {'image': 'Celebs/20_Scarlett_Johansson_0011.jpg', 'stimulus': 'non_target'}
84.3153 	EXP 	blank_text: autoDraw = False
84.3153 	EXP 	trialImage: image = 'Celebs/26_Scarlett_Johansson_0008.jpg'
84.3153 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
84.3153 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
84.3153 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
84.3153 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
84.3153 	EXP 	trialImage: autoDraw = True
84.3153 	EXP 	polygon: autoDraw = True
84.8158 	EXP 	trialImage: autoDraw = False
84.8158 	EXP 	polygon: autoDraw = False
84.8158 	EXP 	blank_text: autoDraw = True
85.3000 	EXP 	New trial (rep=0, index=13): {'image': 'Celebs/39_Jim_Parsons_0010.jpg', 'stimulus': 'non_target'}
85.3235 	EXP 	blank_text: autoDraw = False
85.3235 	EXP 	trialImage: image = 'Celebs/21_Emma_Watson_0004.jpg'
85.3235 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
85.3235 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
85.3235 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
85.3235 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
85.3235 	EXP 	trialImage: autoDraw = True
85.3235 	EXP 	polygon: autoDraw = True
85.8168 	EXP 	trialImage: autoDraw = False
85.8168 	EXP 	polygon: autoDraw = False
85.8168 	EXP 	blank_text: autoDraw = True
86.3012 	EXP 	New trial (rep=0, index=14): {'image': 'Celebs/26_Scarlett_Johansson_0003.jpg', 'stimulus': 'non_target'}
86.3234 	EXP 	blank_text: autoDraw = False
86.3234 	EXP 	trialImage: image = 'Celebs/34_Neil_Patrick_Harris_0004.jpg'
86.3234 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
86.3234 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
86.3234 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
86.3234 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
86.3234 	EXP 	trialImage: autoDraw = True
86.3234 	EXP 	polygon: autoDraw = True
86.8180 	EXP 	trialImage: autoDraw = False
86.8180 	EXP 	polygon: autoDraw = False
86.8180 	EXP 	blank_text: autoDraw = True
87.3024 	EXP 	New trial (rep=0, index=15): {'image': 'Celebs/32_Jim_Parsons_0010.jpg', 'stimulus': 'non_target'}
87.3248 	EXP 	blank_text: autoDraw = False
87.3248 	EXP 	trialImage: image = 'Celebs/34_Neil_Patrick_Harris_0007.jpg'
87.3248 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
87.3248 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
87.3248 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
87.3248 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
87.3248 	EXP 	trialImage: autoDraw = True
87.3248 	EXP 	polygon: autoDraw = True
87.8025 	EXP 	trialImage: autoDraw = False
87.8025 	EXP 	polygon: autoDraw = False
87.8025 	EXP 	blank_text: autoDraw = True
88.2868 	EXP 	New trial (rep=0, index=16): {'image': 'Celebs/38_Neil_Patrick_Harris_0006.jpg', 'stimulus': 'non_target'}
88.3115 	EXP 	blank_text: autoDraw = False
88.3115 	EXP 	trialImage: image = 'Celebs/17_Margot_Robbie_0014.jpg'
88.3115 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
88.3115 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
88.3115 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
88.3115 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
88.3115 	EXP 	trialImage: autoDraw = True
88.3115 	EXP 	polygon: autoDraw = True
88.8037 	EXP 	trialImage: autoDraw = False
88.8037 	EXP 	polygon: autoDraw = False
88.8037 	EXP 	blank_text: autoDraw = True
89.2879 	EXP 	New trial (rep=0, index=17): {'image': 'Celebs/16_Margot_Robbie_0009.jpg', 'stimulus': 'non_target'}
89.3127 	EXP 	blank_text: autoDraw = False
89.3127 	EXP 	trialImage: image = 'Celebs/45_Johnny_Depp_0003.jpg'
89.3127 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
89.3127 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
89.3127 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
89.3127 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
89.3127 	EXP 	trialImage: autoDraw = True
89.3127 	EXP 	polygon: autoDraw = True
89.8047 	EXP 	trialImage: autoDraw = False
89.8047 	EXP 	polygon: autoDraw = False
89.8047 	EXP 	blank_text: autoDraw = True
90.2890 	EXP 	New trial (rep=0, index=18): {'image': 'Celebs/45_Will_Smith_0014.jpg', 'stimulus': 'non_target'}
90.3134 	EXP 	blank_text: autoDraw = False
90.3134 	EXP 	trialImage: image = 'Celebs/19_Margot_Robbie_0001.jpg'
90.3134 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
90.3134 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
90.3134 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
90.3134 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
90.3134 	EXP 	trialImage: autoDraw = True
90.3134 	EXP 	polygon: autoDraw = True
90.8060 	EXP 	trialImage: autoDraw = False
90.8060 	EXP 	polygon: autoDraw = False
90.8060 	EXP 	blank_text: autoDraw = True
91.2901 	EXP 	New trial (rep=0, index=19): {'image': 'Celebs/44_Will_Smith_0006.jpg', 'stimulus': 'non_target'}
91.3066 	EXP 	blank_text: autoDraw = False
91.3066 	EXP 	trialImage: image = 'Celebs/22_Emma_Watson_0001.jpg'
91.3066 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
91.3066 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
91.3066 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
91.3066 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
91.3066 	EXP 	trialImage: autoDraw = True
91.3066 	EXP 	polygon: autoDraw = True
91.8069 	EXP 	trialImage: autoDraw = False
91.8069 	EXP 	polygon: autoDraw = False
91.8069 	EXP 	blank_text: autoDraw = True
92.2912 	EXP 	New trial (rep=0, index=20): {'image': 'Celebs/36_Neil_Patrick_Harris_0007.jpg', 'stimulus': 'non_target'}
92.3158 	EXP 	blank_text: autoDraw = False
92.3158 	EXP 	trialImage: image = 'Celebs/37_Will_Smith_0015.jpg'
92.3158 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
92.3158 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
92.3158 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
92.3158 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
92.3158 	EXP 	trialImage: autoDraw = True
92.3158 	EXP 	polygon: autoDraw = True
92.8081 	EXP 	trialImage: autoDraw = False
92.8081 	EXP 	polygon: autoDraw = False
92.8081 	EXP 	blank_text: autoDraw = True
93.2924 	EXP 	New trial (rep=0, index=21): {'image': 'Celebs/15_Margot_Robbie_0012.jpg', 'stimulus': 'non_target'}
93.3165 	EXP 	blank_text: autoDraw = False
93.3165 	EXP 	trialImage: image = 'Celebs/24_Scarlett_Johansson_0011.jpg'
93.3165 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
93.3165 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
93.3165 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
93.3165 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
93.3165 	EXP 	trialImage: autoDraw = True
93.3165 	EXP 	polygon: autoDraw = True
93.8092 	EXP 	trialImage: autoDraw = False
93.8092 	EXP 	polygon: autoDraw = False
93.8092 	EXP 	blank_text: autoDraw = True
94.2936 	EXP 	New trial (rep=0, index=22): {'image': 'Celebs/45_Will_Smith_0010.jpg', 'stimulus': 'non_target'}
94.3100 	EXP 	blank_text: autoDraw = False
94.3100 	EXP 	trialImage: image = 'Celebs/44_Will_Smith_0007.jpg'
94.3100 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
94.3100 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
94.3100 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
94.3100 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
94.3100 	EXP 	trialImage: autoDraw = True
94.3100 	EXP 	polygon: autoDraw = True
94.8103 	EXP 	trialImage: autoDraw = False
94.8103 	EXP 	polygon: autoDraw = False
94.8103 	EXP 	blank_text: autoDraw = True
95.2947 	EXP 	New trial (rep=0, index=23): {'image': 'Celebs/55_Jackie_Chan_0008.jpg', 'stimulus': 'non_target'}
95.3111 	EXP 	blank_text: autoDraw = False
95.3111 	EXP 	trialImage: image = 'Celebs/45_Will_Smith_0010.jpg'
95.3111 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
95.3111 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
95.3111 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
95.3111 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
95.3111 	EXP 	trialImage: autoDraw = True
95.3111 	EXP 	polygon: autoDraw = True
95.8114 	EXP 	trialImage: autoDraw = False
95.8114 	EXP 	polygon: autoDraw = False
95.8114 	EXP 	blank_text: autoDraw = True
96.2958 	EXP 	New trial (rep=0, index=24): {'image': 'Celebs/17_Margot_Robbie_0014.jpg', 'stimulus': 'non_target'}
96.3122 	EXP 	blank_text: autoDraw = False
96.3122 	EXP 	trialImage: image = 'Celebs/25_Scarlett_Johansson_0010.jpg'
96.3122 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
