image,stimulus,trial_block.thisRepN,trial_block.thisTrialN,trial_block.thisN,trial_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome_text.started,welcome_text.stopped,instructions_text.started,spacebar_key.started,spacebar_key.keys,spacebar_key.rt,eye_text.started,eye_text.stopped,text.started,text.stopped,closedEyes_text.started,beep.started,closedEyes_text.stopped,trialImage.started,polygon.started,blank_text.started,trialBlockText.started,new_trialblock.started,new_trialblock.keys,new_trialblock.rt,blank_text.stopped,goodbye_text.started,participant,session,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,71.43901289999485,73.4402548999933,73.4402548999933,73.4402548999933,space,29.258481800032314,,,,,,,,,,,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/50_Jackie_Chan_0014.jpg,non_target,0,0,0,0,0,0,0,38,,,,,,,102.72235519997776,117.7216942999803,117.7216942999803,132.721696099994,132.721696099994,147.7214021199994,147.7215612999862,147.8226906999771,147.8226906999771,148.25538569997298,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/18_Daniel_Radcliffe_0007.jpg,target,0,0,0,0,0,1,1,81,,,,,,,,,,,,,,148.74158109998098,148.74158109998098,149.23979899997357,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/47_Johnny_Depp_0004.jpg,non_target,0,0,0,0,0,2,2,76,,,,,,,,,,,,,,149.7429258999764,149.7429258999764,150.2408736999787,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/37_Neil_Patrick_Harris_0010.jpg,non_target,0,0,0,0,0,3,3,93,,,,,,,,,,,,,,150.75583339997684,150.75583339997684,151.2419972999778,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/22_Emma_Watson_0010.jpg,non_target,0,0,0,0,0,4,4,11,,,,,,,,,,,,,,151.756641999993,151.756641999993,152.24312839997583,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/32_Jim_Parsons_0010.jpg,non_target,0,0,0,0,0,5,5,98,,,,,,,,,,,,,,152.7602113999892,152.7602113999892,153.24418259999948,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/43_Will_Smith_0010.jpg,non_target,0,0,0,0,0,6,6,22,,,,,,,,,,,,,,153.74721499998122,153.74721499998122,154.24528119998286,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/32_Jim_Parsons_0016.jpg,non_target,0,0,0,0,0,7,7,102,,,,,,,,,,,,,,154.75524209998548,154.75524209998548,155.2463014999812,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/20_Margot_Robbie_0006.jpg,non_target,0,0,0,0,0,8,8,35,,,,,,,,,,,,,,155.78040829999372,155.78040829999372,156.2471901999961,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/24_Scarlett_Johansson_0011.jpg,non_target,0,0,0,0,0,9,9,100,,,,,,,,,,,,,,156.7622343999974,156.7622343999974,157.2487430999754,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/23_Daniel_Radcliffe_0019.jpg,target,0,0,0,0,0,10,10,6,,,,,,,,,,,,,,157.75039269999252,157.75039269999252,158.24947189999511,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/21_Daniel_Radcliffe_0008.jpg,target,0,0,0,0,0,11,11,16,,,,,,,,,,,,,,158.76681579998694,158.76681579998694,159.2508221999742,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/39_Neil_Patrick_Harris_0010.jpg,non_target,0,0,0,0,0,12,12,94,,,,,,,,,,,,,,159.7533512999944,159.7533512999944,160.25181099999463,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/21_Emma_Stone_0002.jpg,non_target,0,0,0,0,0,13,13,103,,,,,,,,,,,,,,160.7548427999718,160.7548427999718,161.2528759999841,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/17_Margot_Robbie_0014.jpg,non_target,0,0,0,0,0,14,14,114,,,,,,,,,,,,,,161.7660324999888,161.7660324999888,162.25394909997704,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/21_Scarlett_Johansson_0007.jpg,non_target,0,0,0,0,0,15,15,118,,,,,,,,,,,,,,162.76871619999292,162.76871619999292,163.25507469999138,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/44_Will_Smith_0007.jpg,non_target,0,0,0,0,0,16,16,65,,,,,,,,,,,,,,163.7700657999958,163.7700657999958,164.23949759997777,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/45_Will_Smith_0014.jpg,non_target,0,0,0,0,0,17,17,59,,,,,,,,,,,,,,164.7544197999814,164.7544197999814,165.2405815999955,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/21_Daniel_Radcliffe_0009.jpg,target,0,0,0,0,0,18,18,83,,,,,,,,,,,,,,165.74337939999532,165.74337939999532,166.24153819997446,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/40_Jim_Parsons_0004.jpg,non_target,0,0,0,0,0,19,19,73,,,,,,,,,,,,,,166.75609629999963,166.75609629999963,167.24274629997672,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/16_Emma_Stone_0008.jpg,non_target,0,0,0,0,0,20,20,48,,,,,,,,,,,,,,167.74652079999214,167.74652079999214,168.24385119997896,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/38_Will_Smith_0013.jpg,non_target,0,0,0,0,0,21,21,13,,,,,,,,,,,,,,168.76070339998114,168.76070339998114,169.24499549999018,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/39_Jim_Parsons_0008.jpg,non_target,0,0,0,0,0,22,22,89,,,,,,,,,,,,,,169.7570088999928,169.7570088999928,170.24607029999606,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/18_Emma_Watson_0004.jpg,non_target,0,0,0,0,0,23,23,75,,,,,,,,,,,,,,170.75274899997748,170.75274899997748,171.24730089999503,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/45_Will_Smith_0010.jpg,non_target,0,0,0,0,0,24,24,69,,,,,,,,,,,,,,171.75309199999901,171.75309199999901,172.2483764999779,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/28_Scarlett_Johansson_0005.jpg,non_target,0,0,0,0,0,25,25,50,,,,,,,,,,,,,,172.76180599999498,172.76180599999498,173.24935339999502,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/42_Will_Smith_0012.jpg,non_target,0,0,0,0,0,26,26,64,,,,,,,,,,,,,,173.76450119999936,173.76450119999936,174.25042009999743,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/34_Neil_Patrick_Harris_0007.jpg,non_target,0,0,0,0,0,27,27,117,,,,,,,,,,,,,,174.7684212999884,174.7684212999884,175.2515008999908,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/26_Scarlett_Johansson_0003.jpg,non_target,0,0,0,0,0,28,28,105,,,,,,,,,,,,,,175.75415189997875,175.75415189997875,176.2526226999762,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/37_Neil_Patrick_Harris_0014.jpg,non_target,0,0,0,0,0,29,29,37,,,,,,,,,,,,,,176.76694029997452,176.76694029997452,177.25375659999554,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/24_Daniel_Radcliffe_0017.jpg,target,0,0,0,0,0,30,30,71,,,,,,,,,,,,,,177.75674839998828,177.75674839998828,178.25485899997875,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/50_Johnny_Depp_0018.jpg,non_target,0,0,0,0,0,31,31,24,,,,,,,,,,,,,,178.77103849998093,178.77103849998093,179.2557692999835,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/55_Jackie_Chan_0003.jpg,non_target,0,0,0,0,0,32,32,29,,,,,,,,,,,,,,179.7562952999724,179.7562952999724,180.24021839999477,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/16_Emma_Stone_0014.jpg,non_target,0,0,0,0,0,33,33,40,,,,,,,,,,,,,,180.74212629999965,180.74212629999965,181.24134189999313,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/34_Neil_Patrick_Harris_0004.jpg,non_target,0,0,0,0,0,34,34,104,,,,,,,,,,,,,,181.74427989998367,181.74427989998367,182.24242979998235,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/14_Emma_Watson_0015.jpg,non_target,0,0,0,0,0,35,35,56,,,,,,,,,,,,,,182.7612229999795,182.7612229999795,183.24358039998333,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/23_Daniel_Radcliffe_0010.jpg,target,0,0,0,0,0,36,36,15,,,,,,,,,,,,,,183.7497057999717,183.7497057999717,184.2446150999749,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/57_Jackie_Chan_0010.jpg,non_target,0,0,0,0,0,37,37,62,,,,,,,,,,,,,,184.76081729997532,184.76081729997532,185.24577799998224,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/27_Scarlett_Johansson_0012.jpg,non_target,0,0,0,0,0,38,38,78,,,,,,,,,,,,,,185.7632953999855,185.7632953999855,186.246856999991,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/52_Jackie_Chan_0002.jpg,non_target,0,0,0,0,0,39,39,68,,,,,,,,,,,,,,186.7533354999905,186.7533354999905,187.24792429999798,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/29_Scarlett_Johansson_0016.jpg,non_target,0,0,0,0,0,40,40,2,,,,,,,,,,,,,,187.75004819998867,187.75004819998867,188.2489096999925,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/25_Scarlett_Johansson_0010.jpg,non_target,0,0,0,0,0,41,41,32,,,,,,,,,,,,,,188.76948349998565,188.76948349998565,189.2501210999908,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/21_Daniel_Radcliffe_0002.jpg,target,0,0,0,0,0,42,42,60,,,,,,,,,,,,,,189.7816825999762,189.7816825999762,190.2515155999863,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/50_Jackie_Chan_0012.jpg,non_target,0,0,0,0,0,43,43,43,,,,,,,,,,,,,,190.76242519999505,190.76242519999505,191.25237939998624,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/21_Emma_Watson_0004.jpg,non_target,0,0,0,0,0,44,44,21,,,,,,,,,,,,,,191.76577799997176,191.76577799997176,192.25351769998088,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/22_Emma_Watson_0003.jpg,non_target,0,0,0,0,0,45,45,91,,,,,,,,,,,,,,192.75485199998366,192.75485199998366,193.2542942999862,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/49_Johnny_Depp_0013.jpg,non_target,0,0,0,0,0,46,46,33,,,,,,,,,,,,,,193.769447699975,193.769447699975,194.255955599976,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/16_Emma_Stone_0012.jpg,non_target,0,0,0,0,0,47,47,70,,,,,,,,,,,,,,194.74208949998138,194.74208949998138,195.2396534999716,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/40_Jim_Parsons_0015.jpg,non_target,0,0,0,0,0,48,48,45,,,,,,,,,,,,,,195.74130789999617,195.74130789999617,196.24107139999978,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/17_Daniel_Radcliffe_0007.jpg,target,0,0,0,0,0,49,49,19,,,,,,,,,,,,,,196.75878249999369,196.75878249999369,197.24239049997414,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/22_Emma_Watson_0001.jpg,non_target,0,0,0,0,0,50,50,58,,,,,,,,,,,,,,197.7455193999922,197.7455193999922,198.24317419997533,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/14_Emma_Watson_0005.jpg,non_target,0,0,0,0,0,51,51,26,,,,,,,,,,,,,,198.75652369999443,198.75652369999443,199.24474439999904,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/20_Scarlett_Johansson_0011.jpg,non_target,0,0,0,0,0,52,52,109,,,,,,,,,,,,,,199.74711799999932,199.74711799999932,200.24608489999082,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/39_Jim_Parsons_0010.jpg,non_target,0,0,0,0,0,53,53,0,,,,,,,,,,,,,,200.75758059998043,200.75758059998043,201.24739629999385,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/14_Emma_Watson_0013.jpg,non_target,0,0,0,0,0,54,54,20,,,,,,,,,,,,,,201.7480817999749,201.7480817999749,202.24784189998172,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/23_Emma_Stone_0014.jpg,non_target,0,0,0,0,0,55,55,12,,,,,,,,,,,,,,202.75829469997552,202.75829469997552,203.2486499999941,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/51_Jackie_Chan_0006.jpg,non_target,0,0,0,0,0,56,56,97,,,,,,,,,,,,,,203.76396569999633,203.76396569999633,204.25001879999763,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/57_Jackie_Chan_0008.jpg,non_target,0,0,0,0,0,57,57,72,,,,,,,,,,,,,,204.75390979999793,204.75390979999793,205.25124359998154,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/48_Johnny_Depp_0005.jpg,non_target,0,0,0,0,0,58,58,54,,,,,,,,,,,,,,205.75307939999038,205.75307939999038,206.25396949998685,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/43_Will_Smith_0006.jpg,non_target,0,0,0,0,0,59,59,61,,,,,,,,,,,,,,206.7692054999934,206.7692054999934,207.25327249997645,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/22_Emma_Stone_0013.jpg,non_target,0,0,0,0,0,60,60,1,,,,,,,,,,,,,,207.76677109999582,207.76677109999582,208.25435789997573,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/19_Emma_Stone_0006.jpg,non_target,0,0,0,0,0,61,61,66,,,,,,,,,,,,,,208.76972339997883,208.76972339997883,209.25521599999047,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/14_Emma_Watson_0004.jpg,non_target,0,0,0,0,0,62,62,14,,,,,,,,,,,,,,209.74535099999048,209.74535099999048,210.23955169998226,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/18_Daniel_Radcliffe_0002.jpg,target,0,0,0,0,0,63,63,119,,,,,,,,,,,,,,210.75714979998884,210.75714979998884,211.2410337999754,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/40_Will_Smith_0012.jpg,non_target,0,0,0,0,0,64,64,110,,,,,,,,,,,,,,211.7478183999774,211.7478183999774,212.2416575999814,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/19_Margot_Robbie_0004.jpg,non_target,0,0,0,0,0,65,65,42,,,,,,,,,,,,,,212.7476354999817,212.7476354999817,213.2428267999785,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/50_Johnny_Depp_0008.jpg,non_target,0,0,0,0,0,66,66,84,,,,,,,,,,,,,,213.74476849997882,213.74476849997882,214.24439659999916,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/22_Scarlett_Johansson_0005.jpg,non_target,0,0,0,0,0,67,67,44,,,,,,,,,,,,,,214.75064089999069,214.75064089999069,215.24527909999597,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/37_Will_Smith_0015.jpg,non_target,0,0,0,0,0,68,68,113,,,,,,,,,,,,,,215.74684239999624,215.74684239999624,216.24640049997834,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/39_Jim_Parsons_0001.jpg,non_target,0,0,0,0,0,69,69,49,,,,,,,,,,,,,,216.76409119999153,216.76409119999153,217.247901499999,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/20_Emma_Watson_0007.jpg,non_target,0,0,0,0,0,70,70,96,,,,,,,,,,,,,,217.75377599999774,217.75377599999774,218.24855469999602,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/17_Margot_Robbie_0012.jpg,non_target,0,0,0,0,0,71,71,67,,,,,,,,,,,,,,218.76592169998912,218.76592169998912,219.25006249998114,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/15_Margot_Robbie_0012.jpg,non_target,0,0,0,0,0,72,72,82,,,,,,,,,,,,,,219.76649679997354,219.76649679997354,220.25137479999103,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/26_Scarlett_Johansson_0008.jpg,non_target,0,0,0,0,0,73,73,47,,,,,,,,,,,,,,220.7530578999722,220.7530578999722,221.25242489998345,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/50_Johnny_Depp_0004.jpg,non_target,0,0,0,0,0,74,74,39,,,,,,,,,,,,,,221.76631349997479,221.76631349997479,222.25283829998807,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/45_Johnny_Depp_0003.jpg,non_target,0,0,0,0,0,75,75,108,,,,,,,,,,,,,,222.76668669999344,222.76668669999344,223.2544562999974,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/31_Neil_Patrick_Harris_0008.jpg,non_target,0,0,0,0,0,76,76,99,,,,,,,,,,,,,,223.76816449998296,223.76816449998296,224.25486319998163,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/38_Jim_Parsons_0003.jpg,non_target,0,0,0,0,0,77,77,53,,,,,,,,,,,,,,224.76087279999047,224.76087279999047,225.23952849998022,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/43_Will_Smith_0007.jpg,non_target,0,0,0,0,0,78,78,74,,,,,,,,,,,,,,225.7540557999746,225.7540557999746,226.2403908999986,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/24_Emma_Stone_0015.jpg,non_target,0,0,0,0,0,79,79,57,,,,,,,,,,,,,,226.7550955999759,226.7550955999759,227.24135319999186,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/32_Jim_Parsons_0018.jpg,non_target,0,0,0,0,0,80,80,46,,,,,,,,,,,,,,227.74315219998243,227.74315219998243,228.2426332999894,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/33_Jim_Parsons_0011.jpg,non_target,0,0,0,0,0,81,81,34,,,,,,,,,,,,,,228.74504169999273,228.74504169999273,229.2437227999908,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/36_Neil_Patrick_Harris_0007.jpg,non_target,0,0,0,0,0,82,82,5,,,,,,,,,,,,,,229.76105789997382,229.76105789997382,230.24472959997365,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/24_Scarlett_Johansson_0001.jpg,non_target,0,0,0,0,0,83,83,10,,,,,,,,,,,,,,230.75870799997938,230.75870799997938,231.2457731999748,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/18_Daniel_Radcliffe_0008.jpg,target,0,0,0,0,0,84,84,28,,,,,,,,,,,,,,231.75078019997454,231.75078019997454,232.2470124999818,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/39_Jim_Parsons_0004.jpg,non_target,0,0,0,0,0,85,85,88,,,,,,,,,,,,,,232.7509802999848,232.7509802999848,233.24800939997658,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/21_Emma_Stone_0003.jpg,non_target,0,0,0,0,0,86,86,25,,,,,,,,,,,,,,233.75287869997555,233.75287869997555,234.2492095999769,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/16_Emma_Stone_0010.jpg,non_target,0,0,0,0,0,87,87,95,,,,,,,,,,,,,,234.7497805999883,234.7497805999883,235.2502457999799,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/21_Daniel_Radcliffe_0012.jpg,target,0,0,0,0,0,88,88,8,,,,,,,,,,,,,,235.76089609999326,235.76089609999326,236.25162879997515,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/15_Margot_Robbie_0005.jpg,non_target,0,0,0,0,0,89,89,80,,,,,,,,,,,,,,236.76362679997692,236.76362679997692,237.2524821999832,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/22_Margot_Robbie_0010.jpg,non_target,0,0,0,0,0,90,90,18,,,,,,,,,,,,,,237.7688005999953,237.7688005999953,238.25362069997936,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/58_Jackie_Chan_0005.jpg,non_target,0,0,0,0,0,91,91,3,,,,,,,,,,,,,,238.76484789999085,238.76484789999085,239.25474879998364,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/19_Margot_Robbie_0001.jpg,non_target,0,0,0,0,0,92,92,51,,,,,,,,,,,,,,239.7693829999771,239.7693829999771,240.25565689997165,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/16_Margot_Robbie_0009.jpg,non_target,0,0,0,0,0,93,93,107,,,,,,,,,,,,,,240.7416425999836,240.7416425999836,241.2409608999733,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/17_Margot_Robbie_0006.jpg,non_target,0,0,0,0,0,94,94,17,,,,,,,,,,,,,,241.75825719998102,241.75825719998102,242.24125029999414,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
