image,stimulus,trial_block.thisRepN,trial_block.thisTrialN,trial_block.thisN,trial_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome_text.started,instructions_text.started,spacebar_key.started,spacebar_key.keys,spacebar_key.rt,eye_text.started,eye_text.stopped,text.started,text.stopped,closedEyes_text.started,beep.started,closedEyes_text.stopped,trialImage.started,polygon.started,blank_text.started,trialBlockText.started,new_trialblock.started,new_trialblock.keys,new_trialblock.rt,goodbye_text.started,participant,session,age,gender,date,expName,psychopyVersion,frameRate,
Celebs/32_Jim_Parsons_0016.jpg,non_target,0,0,0,0,0,58,58,62,,,,,,,,,,,,,199.49492689999988,199.49492689999988,199.99311450000005,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/33_Neil_Patrick_Harris_0011.jpg,non_target,0,0,0,0,0,59,59,65,,,,,,,,,,,,,200.49506229999997,200.49506229999997,200.9942702999997,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/34_Neil_Patrick_Harris_0004.jpg,non_target,0,0,0,0,0,60,60,66,,,,,,,,,,,,,201.49453659999972,201.49453659999972,201.99514210000007,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/19_Margot_Robbie_0004.jpg,non_target,0,0,0,0,0,61,61,24,,,,,,,,,,,,,202.5122177999997,202.5122177999997,202.99618869999995,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/32_Jim_Parsons_0018.jpg,non_target,0,0,0,0,0,62,62,63,,,,,,,,,,,,,203.4966319,203.4966319,203.98058059999994,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/22_Margot_Robbie_0010.jpg,non_target,0,0,0,0,0,63,63,43,,,,,,,,,,,,,204.48163889999978,204.48163889999978,204.98165139999992,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/54_Jackie_Chan_0001.jpg,non_target,0,0,0,0,0,64,64,112,,,,,,,,,,,,,205.51565600000004,205.51565600000004,205.98295139999982,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/43_Will_Smith_0006.jpg,non_target,0,0,0,0,0,65,65,88,,,,,,,,,,,,,206.48315719999982,206.48315719999982,206.9839434999999,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/21_Daniel_Radcliffe_0012.jpg,target,0,0,0,0,0,66,66,33,,,,,,,,,,,,,207.48546839999972,207.48546839999972,207.9848422,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/23_Daniel_Radcliffe_0019.jpg,target,0,0,0,0,0,67,67,47,,,,,,,,,,,,,208.48544009999978,208.48544009999978,208.98591970000007,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/44_Will_Smith_0015.jpg,non_target,0,0,0,0,0,68,68,93,,,,,,,,,,,,,209.48660549999977,209.48660549999977,209.98709229999986,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/39_Jim_Parsons_0001.jpg,non_target,0,0,0,0,0,69,69,78,,,,,,,,,,,,,210.48826199999985,210.48826199999985,210.98823319999974,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/18_Daniel_Radcliffe_0007.jpg,target,0,0,0,0,0,70,70,18,,,,,,,,,,,,,211.48852989999978,211.48852989999978,211.9892663999999,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/23_Daniel_Radcliffe_0010.jpg,target,0,0,0,0,0,71,71,46,,,,,,,,,,,,,212.48975029999974,212.48975029999974,212.99038070000006,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/22_Scarlett_Johansson_0005.jpg,non_target,0,0,0,0,0,72,72,44,,,,,,,,,,,,,213.4919844000001,213.4919844000001,213.99148879999984,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/14_Emma_Watson_0015.jpg,non_target,0,0,0,0,0,73,73,4,,,,,,,,,,,,,214.4924934999999,214.4924934999999,214.9925275999999,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/21_Emma_Stone_0003.jpg,non_target,0,0,0,0,0,74,74,35,,,,,,,,,,,,,215.49408079999967,215.49408079999967,215.9937157999998,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/24_Scarlett_Johansson_0011.jpg,non_target,0,0,0,0,0,75,75,52,,,,,,,,,,,,,216.49532039999985,216.49532039999985,216.99488659999997,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/24_Scarlett_Johansson_0001.jpg,non_target,0,0,0,0,0,76,76,51,,,,,,,,,,,,,217.49643119999973,217.49643119999973,217.9958862999997,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/16_Emma_Stone_0012.jpg,non_target,0,0,0,0,0,77,77,9,,,,,,,,,,,,,218.49924509999983,218.49924509999983,218.9805683999998,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/48_Johnny_Depp_0003.jpg,non_target,0,0,0,0,0,78,78,101,,,,,,,,,,,,,219.48077740000008,219.48077740000008,219.9815561999999,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/19_Margot_Robbie_0001.jpg,non_target,0,0,0,0,0,79,79,23,,,,,,,,,,,,,220.4835509999998,220.4835509999998,220.98270550000007,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/49_Johnny_Depp_0013.jpg,non_target,0,0,0,0,0,80,80,103,,,,,,,,,,,,,221.48424729999988,221.48424729999988,221.9837223999998,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/37_Neil_Patrick_Harris_0014.jpg,non_target,0,0,0,0,0,81,81,73,,,,,,,,,,,,,222.48649769999975,222.48649769999975,222.98477589999993,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/17_Margot_Robbie_0006.jpg,non_target,0,0,0,0,0,82,82,14,,,,,,,,,,,,,223.48540309999998,223.48540309999998,223.98598939999965,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/14_Emma_Watson_0013.jpg,non_target,0,0,0,0,0,83,83,3,,,,,,,,,,,,,224.5029872,224.5029872,224.98678259999997,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/23_Daniel_Radcliffe_0002.jpg,target,0,0,0,0,0,84,84,45,,,,,,,,,,,,,225.48913099999982,225.48913099999982,225.98812369999996,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/16_Margot_Robbie_0009.jpg,non_target,0,0,0,0,0,85,85,11,,,,,,,,,,,,,226.4889816,226.4889816,226.98917630000005,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/22_Emma_Watson_0010.jpg,non_target,0,0,0,0,0,86,86,42,,,,,,,,,,,,,227.48999950000007,227.48999950000007,227.99036639999986,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/39_Neil_Patrick_Harris_0001.jpg,non_target,0,0,0,0,0,87,87,82,,,,,,,,,,,,,228.49090260000003,228.49090260000003,228.99129109999967,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/17_Margot_Robbie_0012.jpg,non_target,0,0,0,0,0,88,88,15,,,,,,,,,,,,,229.49397109999973,229.49397109999973,229.99242879999974,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/50_Johnny_Depp_0008.jpg,non_target,0,0,0,0,0,89,89,107,,,,,,,,,,,,,230.4927935999999,230.4927935999999,230.9935757999997,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/14_Emma_Watson_0004.jpg,non_target,0,0,0,0,0,90,90,0,,,,,,,,,,,,,231.4952328999998,231.4952328999998,231.99457459999985,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/43_Will_Smith_0010.jpg,non_target,0,0,0,0,0,91,91,90,,,,,,,,,,,,,232.4972613,232.4972613,232.9957532999997,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/50_Johnny_Depp_0010.jpg,non_target,0,0,0,0,0,92,92,108,,,,,,,,,,,,,233.49636340000006,233.49636340000006,233.9969016,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/51_Jackie_Chan_0006.jpg,non_target,0,0,0,0,0,93,93,110,,,,,,,,,,,,,234.48059699999976,234.48059699999976,234.9812463999997,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/52_Jackie_Chan_0002.jpg,non_target,0,0,0,0,0,94,94,111,,,,,,,,,,,,,235.48179579999987,235.48179579999987,235.98230779999994,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
Celebs/21_Daniel_Radcliffe_0009.jpg,target,0,0,0,0,0,95,95,32,,,,,,,,,,,,,236.48505169999999,236.48505169999999,236.98356149999972,,,,,,2,001,21,Male,2023-04-28_11h28.31.679,face_recognition_ERP_protocol,2022.2.5,59.960306277113006,
