image,stimulus,trial_block.thisRepN,trial_block.thisTrialN,trial_block.thisN,trial_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome_text.started,instructions_text.started,spacebar_key.started,spacebar_key.keys,spacebar_key.rt,eye_text.started,eye_text.stopped,text.started,text.stopped,closedEyes_text.started,beep.started,closedEyes_text.stopped,trialImage.started,polygon.started,blank_text.started,trialBlockText.started,new_trialblock.started,new_trialblock.keys,new_trialblock.rt,blank_text.stopped,trialImage.stopped,polygon.stopped,goodbye_text.started,participant,session,age,gender,date,expName,psychopyVersion,frameRate,
Celebs/40_Jim_Parsons_0004.jpg,non_target,1,0,1,0,0,89,89,73,,,,,,,,,,,,,337.66727179999,337.66727179999,338.1679030999949,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/37_Neil_Patrick_Harris_0014.jpg,non_target,1,0,1,0,0,90,90,37,,,,,,,,,,,,,338.6691464000032,338.6691464000032,339.1690057000087,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/14_Emma_Watson_0005.jpg,non_target,1,0,1,0,0,91,91,26,,,,,,,,,,,,,339.67001820000587,339.67001820000587,340.1701667000016,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/18_Daniel_Radcliffe_0008.jpg,target,1,0,1,0,0,92,92,28,,,,,,,,,,,,,340.6713052999985,340.6713052999985,341.17123989999527,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/44_Will_Smith_0006.jpg,non_target,1,0,1,0,0,93,93,41,,,,,,,,,,,,,341.6720756999857,341.6720756999857,342.17239180000615,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/44_Will_Smith_0007.jpg,non_target,1,0,1,0,0,94,94,65,,,,,,,,,,,,,342.6730309999839,342.6730309999839,343.17347529999097,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/23_Emma_Stone_0014.jpg,non_target,1,0,1,0,0,95,95,12,,,,,,,,,,,,,343.6756808999926,343.6756808999926,344.1619137999951,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/32_Jim_Parsons_0016.jpg,non_target,1,0,1,0,0,96,96,102,,,,,,,,,,,,,344.66317879999406,344.66317879999406,345.163026299997,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/55_Jackie_Chan_0008.jpg,non_target,1,0,1,0,0,97,97,92,,,,,,,,,,,,,345.6762321999995,345.6762321999995,346.16009449999547,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/22_Emma_Stone_0013.jpg,non_target,1,0,1,0,0,98,98,1,,,,,,,,,,,,,346.66051570000127,346.66051570000127,347.16127459998825,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/16_Emma_Stone_0012.jpg,non_target,1,0,1,0,0,99,99,70,,,,,,,,,,,,,347.6618739999831,347.6618739999831,348.1621766999888,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/21_Emma_Stone_0002.jpg,non_target,1,0,1,0,0,100,100,103,,,,,,,,,,,,,348.662771000003,348.662771000003,349.1633643999812,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/39_Neil_Patrick_Harris_0001.jpg,non_target,1,0,1,0,0,101,101,4,,,,,,,,,,,,,349.66377409998677,349.66377409998677,350.1644285999937,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/21_Daniel_Radcliffe_0009.jpg,target,1,0,1,0,0,102,102,83,,,,,,,,,,,,,350.66694120000466,350.66694120000466,351.16950260000885,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/24_Emma_Stone_0015.jpg,non_target,1,0,1,0,0,103,103,57,,,,,,,,,,,,,351.6707888999954,351.6707888999954,352.1706343999831,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/38_Will_Smith_0013.jpg,non_target,1,0,1,0,0,104,104,13,,,,,,,,,,,,,352.67192609998165,352.67192609998165,353.171700899984,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/33_Neil_Patrick_Harris_0011.jpg,non_target,1,0,1,0,0,105,105,112,,,,,,,,,,,,,353.6849947999872,353.6849947999872,354.1688027000055,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/14_Emma_Watson_0015.jpg,non_target,1,0,1,0,0,106,106,56,,,,,,,,,,,,,354.66966409998713,354.66966409998713,355.1699416000047,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/17_Margot_Robbie_0012.jpg,non_target,1,0,1,0,0,107,107,67,,,,,,,,,,,,,355.6703631999844,355.6703631999844,356.1711412000004,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/38_Neil_Patrick_Harris_0006.jpg,non_target,1,0,1,0,0,108,108,31,,,,,,,,,,,,,356.6719158999913,356.6719158999913,357.1722169999848,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/48_Johnny_Depp_0005.jpg,non_target,1,0,1,0,0,109,109,54,,,,,,,,,,,,,357.6725776999956,357.6725776999956,358.1732542999962,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/14_Emma_Watson_0004.jpg,non_target,1,0,1,0,0,110,110,14,,,,,,,,,,,,,358.6736585999897,358.6736585999897,359.17430899999454,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/23_Daniel_Radcliffe_0002.jpg,target,1,0,1,0,0,111,111,77,,,,,,,,,,,,,359.6580058999825,359.6580058999825,360.1587501000031,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/28_Scarlett_Johansson_0005.jpg,non_target,1,0,1,0,0,112,112,50,,,,,,,,,,,,,360.659373100003,360.659373100003,361.15969529998256,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/20_Emma_Watson_0007.jpg,non_target,1,0,1,0,0,113,113,96,,,,,,,,,,,,,361.66020529999514,361.66020529999514,362.1609446000075,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/58_Jackie_Chan_0005.jpg,non_target,1,0,1,0,0,114,114,3,,,,,,,,,,,,,362.6613310999819,362.6613310999819,363.1623898999824,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/22_Emma_Watson_0010.jpg,non_target,1,0,1,0,0,115,115,11,,,,,,,,,,,,,363.6630622000084,363.6630622000084,364.1635594999825,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/36_Jim_Parsons_0011.jpg,non_target,1,0,1,0,0,116,116,86,,,,,,,,,,,,,364.6634778000007,364.6634778000007,365.1642278000072,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/24_Scarlett_Johansson_0011.jpg,non_target,1,0,1,0,0,117,117,100,,,,,,,,,,,,,365.66517079999903,365.66517079999903,366.1652953999874,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/17_Daniel_Radcliffe_0007.jpg,target,1,0,1,0,0,118,118,19,,,,,,,,,,,,,366.6659751999832,366.6659751999832,367.1663872000063,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/18_Daniel_Radcliffe_0007.jpg,target,1,0,1,0,0,119,119,81,,,,,,,,,,,,,367.66702429999714,367.66702429999714,368.1675563000026,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/55_Jackie_Chan_0015.jpg,non_target,2,0,2,0,0,0,0,30,,,,,,,,,,,,,373.1563089999836,373.1563089999836,373.5900086000038,368.6678580000007,368.6678580000007,space,4.387821999989683,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/43_Will_Smith_0010.jpg,non_target,2,0,2,0,0,1,1,22,,,,,,,,,,,,,374.0904684999841,374.0904684999841,374.59120319999056,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/47_Johnny_Depp_0003.jpg,non_target,2,0,2,0,0,2,2,9,,,,,,,,,,,,,375.091700399993,375.091700399993,375.57564470000216,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/44_Will_Smith_0006.jpg,non_target,2,0,2,0,0,3,3,41,,,,,,,,,,,,,376.07601029999205,376.07601029999205,376.5765591999807,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/23_Daniel_Radcliffe_0019.jpg,target,2,0,2,0,0,4,4,6,,,,,,,,,,,,,377.0771255999862,377.0771255999862,377.5777024999843,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/21_Daniel_Radcliffe_0009.jpg,target,2,0,2,0,0,5,5,83,,,,,,,,,,,,,378.07831189999706,378.07831189999706,378.57902239999385,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/51_Jackie_Chan_0006.jpg,non_target,2,0,2,0,0,6,6,97,,,,,,,,,,,,,379.079236199992,379.079236199992,379.57986140000867,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/34_Neil_Patrick_Harris_0004.jpg,non_target,2,0,2,0,0,7,7,104,,,,,,,,,,,,,380.0804572000052,380.0804572000052,380.58097209999687,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/20_Emma_Stone_0005.jpg,non_target,2,0,2,0,0,8,8,63,,,,,,,,,,,,,381.08160340000177,381.08160340000177,381.5820304999943,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/35_Neil_Patrick_Harris_0009.jpg,non_target,2,0,2,0,0,9,9,87,,,,,,,,,,,,,382.08306969999103,382.08306969999103,382.5832841999945,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/18_Emma_Stone_0016.jpg,non_target,2,0,2,0,0,10,10,52,,,,,,,,,,,,,383.08396669998183,383.08396669998183,383.5843507999962,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/43_Will_Smith_0007.jpg,non_target,2,0,2,0,0,11,11,74,,,,,,,,,,,,,384.0847177999967,384.0847177999967,384.58546229999047,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/14_Emma_Watson_0004.jpg,non_target,2,0,2,0,0,12,12,14,,,,,,,,,,,,,385.0863465000002,385.0863465000002,385.58649749998585,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/50_Johnny_Depp_0010.jpg,non_target,2,0,2,0,0,13,13,115,,,,,,,,,,,,,386.0870329999889,386.0870329999889,386.58765969998785,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/14_Emma_Watson_0015.jpg,non_target,2,0,2,0,0,14,14,56,,,,,,,,,,,,,387.08926330000395,387.08926330000395,387.5886065000086,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/37_Neil_Patrick_Harris_0010.jpg,non_target,2,0,2,0,0,15,15,93,,,,,,,,,,,,,388.0896845999814,388.0896845999814,388.58982679998735,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/21_Daniel_Radcliffe_0002.jpg,target,2,0,2,0,0,16,16,60,,,,,,,,,,,,,389.0900915999955,389.0900915999955,389.57420850000926,,,,,390.07491669998853,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/21_Emma_Stone_0002.jpg,non_target,2,0,2,0,0,17,17,103,,,,,,,,,,,,,390.07491669998853,390.07491669998853,390.5753343999968,,,,,,390.5753343999968,390.5753343999968,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/44_Will_Smith_0015.jpg,non_target,2,0,2,0,0,18,18,101,,,,,,,,,,,,,391.0756466999883,391.0756466999883,391.5764307999925,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/57_Jackie_Chan_0010.jpg,non_target,2,0,2,0,0,19,19,62,,,,,,,,,,,,,392.0768618999864,392.0768618999864,392.5775608999829,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/48_Johnny_Depp_0001.jpg,non_target,2,0,2,0,0,20,20,106,,,,,,,,,,,,,393.07894139998825,393.07894139998825,393.5786203999887,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/37_Neil_Patrick_Harris_0014.jpg,non_target,2,0,2,0,0,21,21,37,,,,,,,,,,,,,394.079559100006,394.079559100006,394.5796791999892,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/22_Scarlett_Johansson_0005.jpg,non_target,2,0,2,0,0,22,22,44,,,,,,,,,,,,,395.08062910000444,395.08062910000444,395.58086580000236,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/47_Johnny_Depp_0009.jpg,non_target,2,0,2,0,0,23,23,23,,,,,,,,,,,,,396.0824069000082,396.0824069000082,396.5818035999837,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/33_Jim_Parsons_0011.jpg,non_target,2,0,2,0,0,24,24,34,,,,,,,,,,,,,397.08234619998257,397.08234619998257,397.582923799986,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/37_Will_Smith_0015.jpg,non_target,2,0,2,0,0,25,25,113,,,,,,,,,,,,,398.08403440000257,398.08403440000257,398.5840634999913,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/16_Emma_Stone_0010.jpg,non_target,2,0,2,0,0,26,26,95,,,,,,,,,,,,,399.0846648000006,399.0846648000006,399.5852765000018,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/21_Emma_Stone_0003.jpg,non_target,2,0,2,0,0,27,27,25,,,,,,,,,,,,,400.08625329998904,400.08625329998904,400.58606100000907,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/31_Neil_Patrick_Harris_0008.jpg,non_target,2,0,2,0,0,28,28,99,,,,,,,,,,,,,401.0873900000006,401.0873900000006,401.5873769999889,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/38_Will_Smith_0013.jpg,non_target,2,0,2,0,0,29,29,13,,,,,,,,,,,,,402.0878426999843,402.0878426999843,402.5884379000054,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/26_Scarlett_Johansson_0008.jpg,non_target,2,0,2,0,0,30,30,47,,,,,,,,,,,,,403.08893759999773,403.08893759999773,403.58954660000745,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/16_Emma_Stone_0008.jpg,non_target,2,0,2,0,0,31,31,48,,,,,,,,,,,,,404.09026820000145,404.09026820000145,404.5905788000091,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/29_Scarlett_Johansson_0010.jpg,non_target,2,0,2,0,0,32,32,85,,,,,,,,,,,,,405.0915756000031,405.0915756000031,405.59176779998234,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/40_Will_Smith_0012.jpg,non_target,2,0,2,0,0,33,33,110,,,,,,,,,,,,,406.07541499999934,406.07541499999934,406.5762202999904,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/54_Jackie_Chan_0014.jpg,non_target,2,0,2,0,0,34,34,111,,,,,,,,,,,,,407.07711640000343,407.07711640000343,407.5772280000092,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/39_Jim_Parsons_0004.jpg,non_target,2,0,2,0,0,35,35,88,,,,,,,,,,,,,408.0776295999822,408.0776295999822,408.57834059998277,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/20_Margot_Robbie_0004.jpg,non_target,2,0,2,0,0,36,36,116,,,,,,,,,,,,,409.078952699987,409.078952699987,409.5794487000094,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/36_Jim_Parsons_0011.jpg,non_target,2,0,2,0,0,37,37,86,,,,,,,,,,,,,410.0798090999888,410.0798090999888,410.58051139998133,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/14_Emma_Watson_0013.jpg,non_target,2,0,2,0,0,38,38,20,,,,,,,,,,,,,411.08094600000186,411.08094600000186,411.5816952000023,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/24_Daniel_Radcliffe_0017.jpg,target,2,0,2,0,0,39,39,71,,,,,,,,,,,,,412.0818716000067,412.0818716000067,412.58266909999656,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/45_Will_Smith_0014.jpg,non_target,2,0,2,0,0,40,40,59,,,,,,,,,,,,,413.08363129998907,413.08363129998907,413.58378859999357,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/47_Johnny_Depp_0004.jpg,non_target,2,0,2,0,0,41,41,76,,,,,,,,,,,,,414.08437080000294,414.08437080000294,414.58491669999785,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/43_Will_Smith_0006.jpg,non_target,2,0,2,0,0,42,42,61,,,,,,,,,,,,,415.0851698000042,415.0851698000042,415.58593450000626,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/22_Emma_Stone_0013.jpg,non_target,2,0,2,0,0,43,43,1,,,,,,,,,,,,,416.08677570000873,416.08677570000873,416.5870738000085,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/21_Scarlett_Johansson_0007.jpg,non_target,2,0,2,0,0,44,44,118,,,,,,,,,,,,,417.0874305999896,417.0874305999896,417.5881594000093,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/29_Scarlett_Johansson_0016.jpg,non_target,2,0,2,0,0,45,45,2,,,,,,,,,,,,,418.0901351000066,418.0901351000066,418.5893250000081,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/50_Johnny_Depp_0004.jpg,non_target,2,0,2,0,0,46,46,39,,,,,,,,,,,,,419.0901034999988,419.0901034999988,419.5903019999969,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/52_Jackie_Chan_0002.jpg,non_target,2,0,2,0,0,47,47,68,,,,,,,,,,,,,420.0913479999872,420.0913479999872,420.5914105999982,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/40_Jim_Parsons_0015.jpg,non_target,2,0,2,0,0,48,48,45,,,,,,,,,,,,,421.091791999992,421.091791999992,421.57586439998704,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/33_Neil_Patrick_Harris_0011.jpg,non_target,2,0,2,0,0,49,49,112,,,,,,,,,,,,,422.07732489999034,422.07732489999034,422.5769647999841,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/38_Neil_Patrick_Harris_0006.jpg,non_target,2,0,2,0,0,50,50,31,,,,,,,,,,,,,423.07755829999223,423.07755829999223,423.57800270000007,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/22_Emma_Watson_0001.jpg,non_target,2,0,2,0,0,51,51,58,,,,,,,,,,,,,424.07880839999416,424.07880839999416,424.57921820000047,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/24_Emma_Stone_0015.jpg,non_target,2,0,2,0,0,52,52,57,,,,,,,,,,,,,425.0796900999849,425.0796900999849,425.5802873999928,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/20_Scarlett_Johansson_0011.jpg,non_target,2,0,2,0,0,53,53,109,,,,,,,,,,,,,426.0817887999874,426.0817887999874,426.58133620000444,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/17_Daniel_Radcliffe_0007.jpg,target,2,0,2,0,0,54,54,19,,,,,,,,,,,,,427.08268259998295,427.08268259998295,427.58231369999703,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/39_Neil_Patrick_Harris_0010.jpg,non_target,2,0,2,0,0,55,55,94,,,,,,,,,,,,,428.0831460999907,428.0831460999907,428.58347579999827,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/50_Johnny_Depp_0018.jpg,non_target,2,0,2,0,0,56,56,24,,,,,,,,,,,,,429.0847414000018,429.0847414000018,429.5845328999858,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/15_Margot_Robbie_0012.jpg,non_target,2,0,2,0,0,57,57,82,,,,,,,,,,,,,430.08495240000775,430.08495240000775,430.58567269999185,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/16_Emma_Stone_0012.jpg,non_target,2,0,2,0,0,58,58,70,,,,,,,,,,,,,431.08609029999934,431.08609029999934,431.5868475000025,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/21_Daniel_Radcliffe_0012.jpg,target,2,0,2,0,0,59,59,8,,,,,,,,,,,,,432.0874254000082,432.0874254000082,432.58785559999524,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/17_Emma_Watson_0006.jpg,non_target,2,0,2,0,0,60,60,90,,,,,,,,,,,,,433.088594300003,433.088594300003,433.5890237999847,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/17_Margot_Robbie_0006.jpg,non_target,2,0,2,0,0,61,61,17,,,,,,,,,,,,,434.08938459999627,434.08938459999627,434.59018179998384,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
Celebs/17_Margot_Robbie_0014.jpg,non_target,2,0,2,0,0,62,62,114,,,,,,,,,,,,,435.0903958999843,435.0903958999843,435.59127390000504,,,,,,,,,1,009,21,SentadoSom,2023-06-17_13h21.11.047,face_recognition_ERP_protocol,2022.2.5,59.96548387342429,
