image,stimulus,trial_block.thisRepN,trial_block.thisTrialN,trial_block.thisN,trial_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome_text.started,instructions_text.started,spacebar_key.started,spacebar_key.keys,spacebar_key.rt,eye_text.started,text.started,closedEyes_text.started,trialImage.started,polygon.started,blank_text.started,trialBlockText.started,new_trialblock.started,new_trialblock.keys,new_trialblock.rt,blank_text.stopped,participant,session,age,gender,date,expName,psychopyVersion,frameRate,
Celebs/32_Jim_Parsons_0016.jpg,non_target,0,0,0,0,0,82,82,100,,,,,,,,,128.9624168999726,128.9624168999726,129.46244599996135,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/19_Emma_Stone_0006.jpg,non_target,0,0,0,0,0,83,83,65,,,,,,,,,129.96364670002367,129.96364670002367,130.46361550001893,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/37_Neil_Patrick_Harris_0014.jpg,non_target,0,0,0,0,0,84,84,36,,,,,,,,,130.96550569997635,130.96550569997635,131.4652271999512,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/47_Johnny_Depp_0003.jpg,non_target,0,0,0,0,0,85,85,8,,,,,,,,,131.96641019999515,131.96641019999515,132.4662221999606,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/54_Jackie_Chan_0014.jpg,non_target,0,0,0,0,0,86,86,109,,,,,,,,,132.9852203000337,132.9852203000337,133.46734299999662,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/58_Jackie_Chan_0005.jpg,non_target,0,0,0,0,0,87,87,3,,,,,,,,,133.98650550004095,133.98650550004095,134.46879379998427,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/14_Emma_Watson_0008.jpg,non_target,0,0,0,0,0,88,88,35,,,,,,,,,134.9700193000026,134.9700193000026,135.4699359999504,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/29_Scarlett_Johansson_0010.jpg,non_target,0,0,0,0,0,89,89,83,,,,,,,,,135.98616029997356,135.98616029997356,136.47159770003054,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/25_Scarlett_Johansson_0010.jpg,non_target,0,0,0,0,0,90,90,31,,,,,,,,,136.98716789996251,136.98716789996251,137.47183509997558,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/38_Neil_Patrick_Harris_0006.jpg,non_target,0,0,0,0,0,91,91,30,,,,,,,,,137.98826530005317,137.98826530005317,138.4729238,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/19_Margot_Robbie_0004.jpg,non_target,0,0,0,0,0,92,92,41,,,,,,,,,138.9903428000398,138.9903428000398,139.45773070002906,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/18_Daniel_Radcliffe_0007.jpg,target,0,0,0,0,0,93,93,79,,,,,,,,,139.9743768000044,139.9743768000044,140.45884279999882,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/38_Jim_Parsons_0003.jpg,non_target,0,0,0,0,0,94,94,52,,,,,,,,,140.9598682000069,140.9598682000069,141.45988330000546,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/20_Margot_Robbie_0004.jpg,non_target,0,0,0,0,0,95,95,114,,,,,,,,,141.97878740006126,141.97878740006126,142.46088719996624,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/50_Johnny_Depp_0018.jpg,non_target,0,0,0,0,0,96,96,23,,,,,,,,,142.97876259998884,142.97876259998884,143.46196980006061,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/55_Jackie_Chan_0008.jpg,non_target,0,0,0,0,0,97,97,90,,,,,,,,,143.97934810002334,143.97934810002334,144.4630318999989,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/19_Margot_Robbie_0001.jpg,non_target,0,0,0,0,0,98,98,50,,,,,,,,,144.98180880001746,144.98180880001746,145.46409020002466,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/23_Daniel_Radcliffe_0019.jpg,target,0,0,0,0,0,99,99,6,,,,,,,,,145.98029289999977,145.98029289999977,146.4651483000489,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/28_Scarlett_Johansson_0005.jpg,non_target,0,0,0,0,0,100,100,49,,,,,,,,,146.98162079998292,146.98162079998292,147.46648209996056,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/39_Neil_Patrick_Harris_0010.jpg,non_target,0,0,0,0,0,101,101,92,,,,,,,,,147.96752089995425,147.96752089995425,148.46733230003156,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/18_Emma_Stone_0016.jpg,non_target,0,0,0,0,0,102,102,51,,,,,,,,,148.9863730999641,148.9863730999641,149.46844009996857,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/40_Jim_Parsons_0004.jpg,non_target,0,0,0,0,0,103,103,72,,,,,,,,,149.98722939996514,149.98722939996514,150.46948800003156,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/24_Emma_Stone_0015.jpg,non_target,0,0,0,0,0,104,104,56,,,,,,,,,150.98601400002372,150.98601400002372,151.47059849998914,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/21_Emma_Watson_0004.jpg,non_target,0,0,0,0,0,105,105,20,,,,,,,,,151.9895564999897,151.9895564999897,152.4719173000194,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/45_Johnny_Depp_0003.jpg,non_target,0,0,0,0,0,106,106,106,,,,,,,,,152.98906529997475,152.98906529997475,153.47295009996742,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/18_Emma_Watson_0004.jpg,non_target,0,0,0,0,0,107,107,74,,,,,,,,,153.9895032000495,153.9895032000495,154.47417669999413,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/16_Emma_Stone_0012.jpg,non_target,0,0,0,0,0,108,108,69,,,,,,,,,154.97606849996373,154.97606849996373,155.45855730003677,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/50_Jackie_Chan_0014.jpg,non_target,0,0,0,0,0,109,109,37,,,,,,,,,155.99481189996004,155.99481189996004,156.45959430001676,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/40_Jim_Parsons_0015.jpg,non_target,0,0,0,0,0,110,110,44,,,,,,,,,156.97600040002726,156.97600040002726,157.460600099992,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/16_Emma_Stone_0014.jpg,non_target,0,0,0,0,0,111,111,39,,,,,,,,,157.9781168999616,157.9781168999616,158.46172719995957,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/45_Will_Smith_0010.jpg,non_target,0,0,0,0,0,112,112,68,,,,,,,,,158.97876069997437,158.97876069997437,159.46447550004814,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/20_Emma_Watson_0007.jpg,non_target,0,0,0,0,0,113,113,94,,,,,,,,,159.97910800005775,159.97910800005775,160.46383150003385,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/21_Emma_Stone_0002.jpg,non_target,0,0,0,0,0,114,114,101,,,,,,,,,160.9650599999586,160.9650599999586,161.46514850005042,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/39_Jim_Parsons_0004.jpg,non_target,0,0,0,0,0,115,115,86,,,,,,,,,161.98119409999344,161.98119409999344,162.466102699982,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/37_Neil_Patrick_Harris_0010.jpg,non_target,0,0,0,0,0,116,116,91,,,,,,,,,162.98245090001728,162.98245090001728,163.46735219995026,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/17_Margot_Robbie_0012.jpg,non_target,0,0,0,0,0,117,117,66,,,,,,,,,163.9844586000545,163.9844586000545,164.468414700008,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/14_Emma_Watson_0015.jpg,non_target,0,0,0,0,0,118,118,55,,,,,,,,,164.98466049996205,164.98466049996205,165.46937840001192,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/22_Emma_Stone_0013.jpg,non_target,0,0,0,0,0,119,119,1,,,,,,,,,165.98817919997964,165.98817919997964,166.4702982000308,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/29_Scarlett_Johansson_0010.jpg,non_target,1,0,1,0,0,0,0,83,,,,,,,,,168.12667080003303,168.12667080003303,168.5561868000077,166.98622780002188,166.98622780002188,space,1.0360468999715522,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/36_Jim_Parsons_0011.jpg,non_target,1,0,1,0,0,1,1,84,,,,,,,,,169.07396810001228,169.07396810001228,169.55733470001724,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/24_Daniel_Radcliffe_0017.jpg,target,1,0,1,0,0,2,2,70,,,,,,,,,170.05841399997007,170.05841399997007,170.55853849998675,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/38_Will_Smith_0013.jpg,non_target,1,0,1,0,0,3,3,12,,,,,,,,,171.07458530005533,171.07458530005533,171.55923660006374,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/55_Jackie_Chan_0015.jpg,non_target,1,0,1,0,0,4,4,29,,,,,,,,,172.07756740006153,172.07756740006153,172.56022950005718,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/42_Will_Smith_0012.jpg,non_target,1,0,1,0,0,5,5,63,,,,,,,,,173.06157589994837,173.06157589994837,173.5614012000151,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/48_Johnny_Depp_0003.jpg,non_target,1,0,1,0,0,6,6,54,,,,,,,,,174.0625613000011,174.0625613000011,174.56249649997335,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/33_Neil_Patrick_Harris_0011.jpg,non_target,1,0,1,0,0,7,7,110,,,,,,,,,175.07921290001832,175.07921290001832,175.5636074000504,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/34_Neil_Patrick_Harris_0007.jpg,non_target,1,0,1,0,0,8,8,116,,,,,,,,,176.06612720002886,176.06612720002886,176.54828750004526,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/43_Will_Smith_0010.jpg,non_target,1,0,1,0,0,9,9,21,,,,,,,,,177.04982489999384,177.04982489999384,177.54940160003025,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/18_Emma_Watson_0004.jpg,non_target,1,0,1,0,0,10,10,74,,,,,,,,,178.06544759997632,178.06544759997632,178.5503678000532,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/45_Johnny_Depp_0003.jpg,non_target,1,0,1,0,0,11,11,106,,,,,,,,,179.06984709994867,179.06984709994867,179.55177250003908,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/20_Margot_Robbie_0006.jpg,non_target,1,0,1,0,0,12,12,34,,,,,,,,,180.06781489995774,180.06781489995774,180.55263190006372,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/40_Will_Smith_0012.jpg,non_target,1,0,1,0,0,13,13,108,,,,,,,,,181.07132460002322,181.07132460002322,181.55373479996342,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/21_Emma_Stone_0002.jpg,non_target,1,0,1,0,0,14,14,101,,,,,,,,,182.05480329995044,182.05480329995044,182.5546869999962,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/43_Will_Smith_0006.jpg,non_target,1,0,1,0,0,15,15,60,,,,,,,,,183.05570310004987,183.05570310004987,183.5561462000478,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/34_Neil_Patrick_Harris_0004.jpg,non_target,1,0,1,0,0,16,16,102,,,,,,,,,184.056910000043,184.056910000043,184.5569497999968,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/27_Scarlett_Johansson_0012.jpg,non_target,1,0,1,0,0,17,17,76,,,,,,,,,185.07412889995612,185.07412889995612,185.55803249997552,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/55_Jackie_Chan_0003.jpg,non_target,1,0,1,0,0,18,18,28,,,,,,,,,186.05939469998702,186.05939469998702,186.5588062000461,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/48_Johnny_Depp_0005.jpg,non_target,1,0,1,0,0,19,19,53,,,,,,,,,187.06028059998062,187.06028059998062,187.5599871999584,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/15_Margot_Robbie_0012.jpg,non_target,1,0,1,0,0,20,20,80,,,,,,,,,188.06136659998447,188.06136659998447,188.56124189996626,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/21_Emma_Stone_0003.jpg,non_target,1,0,1,0,0,21,21,24,,,,,,,,,189.07749269995838,189.07749269995838,189.5624563000165,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/28_Scarlett_Johansson_0005.jpg,non_target,1,0,1,0,0,22,22,49,,,,,,,,,190.0635908000404,190.0635908000404,190.56357180001214,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/50_Johnny_Depp_0010.jpg,non_target,1,0,1,0,0,23,23,113,,,,,,,,,191.06500299996696,191.06500299996696,191.54839680006262,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/47_Johnny_Depp_0009.jpg,non_target,1,0,1,0,0,24,24,22,,,,,,,,,192.04885869997088,192.04885869997088,192.54882599995472,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/14_Emma_Watson_0008.jpg,non_target,1,0,1,0,0,25,25,35,,,,,,,,,193.04992380004842,193.04992380004842,193.54996580001898,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/18_Emma_Stone_0016.jpg,non_target,1,0,1,0,0,26,26,51,,,,,,,,,194.05108889995608,194.05108889995608,194.55124429997522,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/19_Margot_Robbie_0001.jpg,non_target,1,0,1,0,0,27,27,50,,,,,,,,,195.05218350002542,195.05218350002542,195.55198109999765,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/23_Daniel_Radcliffe_0002.jpg,target,1,0,1,0,0,28,28,118,,,,,,,,,196.0709680999862,196.0709680999862,196.55304779997095,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/36_Neil_Patrick_Harris_0007.jpg,non_target,1,0,1,0,0,29,29,5,,,,,,,,,197.0695116999559,197.0695116999559,197.55431320006028,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/24_Scarlett_Johansson_0001.jpg,non_target,1,0,1,0,0,30,30,9,,,,,,,,,198.07394280005246,198.07394280005246,198.55541469994932,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/16_Emma_Stone_0014.jpg,non_target,1,0,1,0,0,31,31,39,,,,,,,,,199.05595179996453,199.05595179996453,199.55651210003998,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/45_Will_Smith_0014.jpg,non_target,1,0,1,0,0,32,32,58,,,,,,,,,200.07474479998928,200.07474479998928,200.5576238000067,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/45_Will_Smith_0010.jpg,non_target,1,0,1,0,0,33,33,68,,,,,,,,,201.07690139999613,201.07690139999613,201.55955300002825,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/22_Emma_Stone_0013.jpg,non_target,1,0,1,0,0,34,34,1,,,,,,,,,202.0773715999676,202.0773715999676,202.55994589999318,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/39_Jim_Parsons_0004.jpg,non_target,1,0,1,0,0,35,35,86,,,,,,,,,203.06128240004182,203.06128240004182,203.5611440000357,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/18_Daniel_Radcliffe_0008.jpg,target,1,0,1,0,0,36,36,27,,,,,,,,,204.06233089999296,204.06233089999296,204.56201200000942,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/17_Margot_Robbie_0012.jpg,non_target,1,0,1,0,0,37,37,66,,,,,,,,,205.07855299999937,205.07855299999937,205.56328280002344,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/22_Scarlett_Johansson_0005.jpg,non_target,1,0,1,0,0,38,38,43,,,,,,,,,206.06436550000217,206.06436550000217,206.56588460004423,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/19_Emma_Stone_0006.jpg,non_target,1,0,1,0,0,39,39,65,,,,,,,,,207.04857960005756,207.04857960005756,207.54930559999775,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/37_Neil_Patrick_Harris_0010.jpg,non_target,1,0,1,0,0,40,40,91,,,,,,,,,208.04961590003222,208.04961590003222,208.54989879997447,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/44_Will_Smith_0006.jpg,non_target,1,0,1,0,0,41,41,40,,,,,,,,,209.06645190005656,209.06645190005656,209.55114100000355,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/50_Johnny_Depp_0004.jpg,non_target,1,0,1,0,0,42,42,38,,,,,,,,,210.05204970005434,210.05204970005434,210.55197869997937,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/21_Daniel_Radcliffe_0008.jpg,target,1,0,1,0,0,43,43,15,,,,,,,,,211.0707759000361,211.0707759000361,211.55289749999065,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/22_Margot_Robbie_0010.jpg,non_target,1,0,1,0,0,44,44,17,,,,,,,,,212.0707593000261,212.0707593000261,212.55423480004538,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/21_Scarlett_Johansson_0007.jpg,non_target,1,0,1,0,0,45,45,117,,,,,,,,,213.0723398999544,213.0723398999544,213.55545960005838,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/39_Neil_Patrick_Harris_0001.jpg,non_target,1,0,1,0,0,46,46,4,,,,,,,,,214.056391500053,214.056391500053,214.5565281000454,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/37_Will_Smith_0015.jpg,non_target,1,0,1,0,0,47,47,111,,,,,,,,,215.05770919995848,215.05770919995848,215.55757249996532,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/22_Emma_Watson_0001.jpg,non_target,1,0,1,0,0,48,48,57,,,,,,,,,216.0584288999671,216.0584288999671,216.55888649995904,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/57_Jackie_Chan_0008.jpg,non_target,1,0,1,0,0,49,49,71,,,,,,,,,217.05957519996446,217.05957519996446,217.55936329998076,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/24_Scarlett_Johansson_0011.jpg,non_target,1,0,1,0,0,50,50,98,,,,,,,,,218.06026339996606,218.06026339996606,218.5606909999624,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/20_Scarlett_Johansson_0011.jpg,non_target,1,0,1,0,0,51,51,107,,,,,,,,,219.06184480001684,219.06184480001684,219.56178740004543,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/16_Margot_Robbie_0009.jpg,non_target,1,0,1,0,0,52,52,105,,,,,,,,,220.06321419996675,220.06321419996675,220.56287809996866,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/19_Margot_Robbie_0004.jpg,non_target,1,0,1,0,0,53,53,41,,,,,,,,,221.0639895000495,221.0639895000495,221.56408819998614,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/33_Jim_Parsons_0011.jpg,non_target,1,0,1,0,0,54,54,33,,,,,,,,,222.06523900001775,222.06523900001775,222.5484627999831,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/50_Johnny_Depp_0018.jpg,non_target,1,0,1,0,0,55,55,23,,,,,,,,,223.04974080005195,223.04974080005195,223.54962149995845,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/23_Emma_Stone_0014.jpg,non_target,1,0,1,0,0,56,56,11,,,,,,,,,224.06838750001043,224.06838750001043,224.55054830003064,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/17_Emma_Watson_0006.jpg,non_target,1,0,1,0,0,57,57,88,,,,,,,,,225.0518732999917,225.0518732999917,225.55158890003804,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
Celebs/14_Emma_Watson_0015.jpg,non_target,1,0,1,0,0,58,58,55,,,,,,,,,226.05260910000652,226.05260910000652,226.5528623999562,,,,,,000881hhhhhhhhh,001,,,2023-12-10_18h29.06.041,face_recognition_ERP_protocol,2022.2.5,59.98807439173979,
