image,stimulus,trial_block.thisRepN,trial_block.thisTrialN,trial_block.thisN,trial_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome_text.started,instructions_text.started,spacebar_key.started,spacebar_key.keys,spacebar_key.rt,eye_text.started,eye_text.stopped,text.started,text.stopped,closedEyes_text.started,beep.started,closedEyes_text.stopped,trialImage.started,polygon.started,blank_text.started,trialBlockText.started,new_trialblock.started,new_trialblock.keys,new_trialblock.rt,goodbye_text.started,participant,session,age,gender,date,expName,psychopyVersion,frameRate,
Celebs/54_Jackie_Chan_0001.jpg,non_target,0,0,0,0,0,59,59,112,,,,,,,,,,,,,168.04074279999986,168.04074279999986,168.5413165,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/29_Scarlett_Johansson_0016.jpg,non_target,0,0,0,0,0,60,60,59,,,,,,,,,,,,,169.04356789999974,169.04356789999974,169.54252799999995,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/24_Daniel_Radcliffe_0017.jpg,target,0,0,0,0,0,61,61,49,,,,,,,,,,,,,170.04308109999965,170.04308109999965,170.54353379999975,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/51_Jackie_Chan_0006.jpg,non_target,0,0,0,0,0,62,62,110,,,,,,,,,,,,,171.0440593999997,171.0440593999997,171.52787949999993,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/14_Emma_Watson_0008.jpg,non_target,0,0,0,0,0,63,63,2,,,,,,,,,,,,,172.0284161999998,172.0284161999998,172.52900259999979,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/22_Emma_Watson_0003.jpg,non_target,0,0,0,0,0,64,64,41,,,,,,,,,,,,,173.03218470000002,173.03218470000002,173.53022519999968,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/17_Margot_Robbie_0012.jpg,non_target,0,0,0,0,0,65,65,15,,,,,,,,,,,,,174.03062079999972,174.03062079999972,174.53132340000002,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/14_Emma_Watson_0004.jpg,non_target,0,0,0,0,0,66,66,0,,,,,,,,,,,,,175.0317326999998,175.0317326999998,175.53238059999967,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/20_Margot_Robbie_0006.jpg,non_target,0,0,0,0,0,67,67,28,,,,,,,,,,,,,176.03441329999987,176.03441329999987,176.5336072,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/15_Margot_Robbie_0005.jpg,non_target,0,0,0,0,0,68,68,5,,,,,,,,,,,,,177.03528909999977,177.03528909999977,177.53459599999996,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/14_Emma_Watson_0005.jpg,non_target,0,0,0,0,0,69,69,1,,,,,,,,,,,,,178.03556069999968,178.03556069999968,178.5357409999997,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/26_Scarlett_Johansson_0008.jpg,non_target,0,0,0,0,0,70,70,55,,,,,,,,,,,,,179.03613419999965,179.03613419999965,179.5366796999997,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/21_Daniel_Radcliffe_0002.jpg,target,0,0,0,0,0,71,71,30,,,,,,,,,,,,,180.03878349999968,180.03878349999968,180.53778869999996,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/52_Jackie_Chan_0002.jpg,non_target,0,0,0,0,0,72,72,111,,,,,,,,,,,,,181.03833369999984,181.03833369999984,181.53894779999973,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/40_Will_Smith_0012.jpg,non_target,0,0,0,0,0,73,73,86,,,,,,,,,,,,,182.03951329999973,182.03951329999973,182.5400282999999,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/35_Neil_Patrick_Harris_0009.jpg,non_target,0,0,0,0,0,74,74,68,,,,,,,,,,,,,183.04133279999996,183.04133279999996,183.54132089999985,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/45_Will_Smith_0014.jpg,non_target,0,0,0,0,0,75,75,96,,,,,,,,,,,,,184.04367719999982,184.04367719999982,184.5422494999998,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/32_Jim_Parsons_0018.jpg,non_target,0,0,0,0,0,76,76,63,,,,,,,,,,,,,185.04267919999984,185.04267919999984,185.54337149999992,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/40_Jim_Parsons_0004.jpg,non_target,0,0,0,0,0,77,77,84,,,,,,,,,,,,,186.04363739999962,186.04363739999962,186.5277532,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/44_Will_Smith_0007.jpg,non_target,0,0,0,0,0,78,78,92,,,,,,,,,,,,,187.03016009999965,187.03016009999965,187.52885539999988,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/39_Jim_Parsons_0008.jpg,non_target,0,0,0,0,0,79,79,80,,,,,,,,,,,,,188.03023219999977,188.03023219999977,188.52992429999995,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/18_Daniel_Radcliffe_0008.jpg,target,0,0,0,0,0,80,80,19,,,,,,,,,,,,,189.0317898999997,189.0317898999997,189.53099459999976,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/37_Will_Smith_0015.jpg,non_target,0,0,0,0,0,81,81,74,,,,,,,,,,,,,190.03244989999985,190.03244989999985,190.53199479999967,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/14_Emma_Watson_0015.jpg,non_target,0,0,0,0,0,82,82,4,,,,,,,,,,,,,191.03258779999987,191.03258779999987,191.53316730000006,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/23_Daniel_Radcliffe_0010.jpg,target,0,0,0,0,0,83,83,46,,,,,,,,,,,,,192.03358279999975,192.03358279999975,192.5341973999998,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/19_Margot_Robbie_0001.jpg,non_target,0,0,0,0,0,84,84,23,,,,,,,,,,,,,193.0359429,193.0359429,193.53553299999976,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
Celebs/16_Emma_Stone_0012.jpg,non_target,0,0,0,0,0,85,85,9,,,,,,,,,,,,,194.03591189999997,194.03591189999997,194.53640309999992,,,,,,3,001,25,Male,2023-04-28_18h16.13.595,face_recognition_ERP_protocol,2022.2.5,59.93450357464808,
