-4549.675232	-5284.421776	-4438.542359	-4178.323350	-5299.620962	-3359.981282	-3883.816765	-5597.033274	-12312.592544	-12082.861314	-2239.980071	-6083.384881	-2992.339789	-942.908340	244.483381	-2659.522314	0.000000
-4532.330278	-5266.674491	-4420.638611	-4160.285492	-5281.560753	-3341.585796	-3868.572875	-5581.141184	-12286.418651	-12053.893453	-2205.290163	-6055.288739	-2967.216428	-920.355430	263.929399	-2640.232759	0.000000
-4558.794744	-5293.340122	-4447.125429	-4186.504088	-5307.779349	-3366.686805	-3896.087873	-5608.209146	-12298.712110	-12066.812762	-2216.600146	-6059.647329	-2969.541010	-920.802465	266.388090	-2637.327032	0.000000
-4517.622831	-5252.347023	-4405.975867	-4146.114486	-5266.741546	-3327.034810	-3851.630253	-5564.198561	-12300.835526	-12071.439573	-2215.817835	-6065.995224	-2976.648864	-928.446761	257.872076	-2646.111267	1.000000
-4539.147560	-5274.005863	-4427.902928	-4167.885085	-5288.869773	-3349.207741	-3863.677843	-5576.760242	-12255.439133	-12026.132587	-2173.103651	-6015.994372	-2925.105742	-876.009569	311.806835	-2592.489432	0.000000
-4526.876453	-5261.533590	-4415.274193	-4154.317576	-5275.481078	-3334.388534	-3859.229846	-5570.702919	-12299.494421	-12078.726241	-2220.243480	-6075.450012	-2986.170707	-937.588625	250.116020	-2654.716689	2.000000
-4498.042702	-5232.409267	-4386.149870	-4126.109675	-5247.139066	-3307.857014	-3841.840189	-5543.634956	-12245.403200	-12013.146223	-2163.626512	-6010.920526	-2921.283593	-872.992083	313.483216	-2591.036569	0.000000
-4530.363325	-5265.311034	-4419.252803	-4159.302015	-5280.063186	-3341.004651	-3861.129744	-5571.418175	-12266.212674	-12041.309421	-2183.385454	-6023.124578	-2931.811265	-882.245705	304.766036	-2598.971438	0.000000
-4525.423589	-5260.416002	-4414.000143	-4154.027004	-5274.966988	-3335.796694	-3851.764363	-5565.986701	-12280.093107	-12055.368668	-2199.031675	-6048.382050	-2958.745117	-910.386552	276.356968	-2628.229872	0.000000
-4519.634488	-5254.336328	-4408.054579	-4147.477942	-5268.596741	-3328.711191	-3848.210436	-5563.729175	-12262.278767	-12034.648601	-2178.624532	-6025.784436	-2935.633413	-887.118386	298.954582	-2605.140520	0.000000
-4528.083447	-5262.606473	-4416.436483	-4155.748088	-5276.755128	-3336.288433	-3854.759497	-5572.155782	-12282.283578	-12053.155846	-2202.451492	-6061.055489	-2972.044405	-924.758723	261.314244	-2643.719631	0.000000
-4504.457653	-5240.232377	-4394.062387	-4134.402172	-5255.252749	-3317.200043	-3821.611860	-5540.013974	-12266.950281	-12036.772017	-2185.128890	-6029.561881	-2938.852064	-889.644133	298.328733	-2605.945183	0.000000
-4482.776461	-5217.724170	-4371.464774	-4110.888137	-5232.230453	-3292.523717	-3811.263002	-5525.820616	-12230.874566	-12005.144299	-2144.739287	-5995.408415	-2905.078579	-856.138868	331.543426	-2572.909304	0.500000
-4505.754054	-5240.657060	-4394.710588	-4134.178654	-5255.565674	-3315.881290	-3827.333907	-5545.557206	-12254.902691	-12026.110235	-2172.500154	-6015.837910	-2924.949279	-877.015397	307.537652	-2596.333932	0.000000
-4498.243868	-5232.699839	-4386.731015	-4126.042619	-5247.474342	-3307.007647	-3816.582717	-5536.728267	-12233.556775	-12007.982970	-2147.667366	-6011.971058	-2924.859872	-878.892944	304.073132	-2600.044322	0.000000
-4517.466368	-5252.168209	-4406.266440	-4145.846265	-5267.456802	-3327.817121	-3830.954889	-5549.647576	-12256.936700	-12034.849767	-2168.700358	-6011.859299	-2920.188358	-870.891019	316.277184	-2587.706159	0.500000
-4517.086389	-5252.391726	-4406.489957	-4146.941501	-5267.903837	-3329.202930	-3821.835377	-5547.658270	-12252.175778	-12029.328886	-2163.514753	-6018.207195	-2929.017297	-881.575153	303.491986	-2600.983095	0.000000
-4518.226328	-5252.347023	-4405.886460	-4144.639271	-5266.361566	-3324.956098	-3858.402831	-5568.065413	-12276.963863	-12050.071305	-2195.947134	-6055.914587	-2965.830620	-917.360296	268.444451	-2635.673003	0.000000
-4482.843516	-5218.014743	-4371.777698	-4111.469282	-5233.146874	-3293.507194	-3801.204717	-5515.516462	-12254.902691	-12028.367761	-2171.673140	-6011.747540	-2920.635393	-871.740386	314.779617	-2589.762520	0.000000
-4543.327337	-5278.409157	-4432.194463	-4171.930751	-5292.535459	-3353.499276	-3870.696291	-5582.795213	-12223.006752	-11997.768223	-2141.297119	-5998.872936	-2909.839500	-861.860914	323.966184	-2579.860697	0.000000
-4578.911314	-5313.523747	-4467.130240	-4206.732417	-5328.074733	-3388.166832	-3917.679658	-5618.558004	-12339.436989	-12117.819442	-2257.369728	-6125.517920	-3037.758534	-991.098701	193.476700	-2710.797216	1.000000
-4509.598554	-5242.936938	-4396.521079	-4135.363297	-5257.286758	-3315.814235	-3874.563143	-5560.041137	-12293.995892	-12062.677689	-2219.036486	-6041.229491	-2945.915216	-894.986200	293.992495	-2610.370828	0.000000
-4548.468238	-5282.387767	-4435.793094	-4175.261161	-5296.245849	-3357.164962	-3924.340478	-5604.722274	-12266.950281	-12034.134511	-2190.560364	-6002.963305	-2907.961954	-856.831772	331.901053	-2572.529325	1.500000
-4551.329261	-5284.891163	-4438.050620	-4176.959893	-5297.966933	-3357.544942	-3938.332670	-5618.021562	-12308.435119	-12069.629081	-2230.949966	-6059.692032	-2967.931684	-919.126084	266.455146	-2637.863474	0.000000
-4568.785974	-5302.325523	-4455.797905	-4194.237792	-5315.356590	-3374.644026	-3960.438545	-5636.752324	-12313.754834	-12070.701965	-2235.509722	-6063.581236	-2970.971521	-921.607127	265.337558	-2638.712840	0.000000
-4599.877250	-5333.237986	-4487.090348	-4225.776103	-5346.470218	-3406.048227	-4000.247002	-5669.765850	-12361.319347	-12116.411283	-2285.264705	-6116.979553	-3025.241557	-976.123032	211.514558	-2693.228745	0.000000
-4587.226163	-5320.452788	-4474.193391	-4213.169719	-5333.595614	-3393.799471	-3989.361702	-5656.623025	-12351.842207	-12109.750463	-2274.669978	-6078.489849	-2982.192097	-930.078439	259.682567	-2644.345480	0.000000
-4603.788805	-5336.858968	-4490.599572	-4229.218272	-5349.912387	-3410.451521	-4014.239194	-5679.980597	-12367.466076	-12119.071140	-2291.567897	-6113.202109	-3018.871310	-968.657549	219.203558	-2684.913896	1.500000
-4585.236858	-5318.754055	-4472.539362	-4210.889841	-5331.963936	-3391.787814	-3986.634789	-5655.594844	-12357.787771	-12110.666884	-2282.068405	-6091.945600	-2995.804309	-944.875293	243.522256	-2660.841067	0.000000
-4620.194986	-5353.712184	-4507.363380	-4246.295005	-5366.698547	-3427.215329	-4020.140054	-5693.123423	-12359.039469	-12114.176108	-2280.593190	-6109.670533	-3016.658487	-966.757651	222.243395	-2682.410500	0.000000
-4622.564271	-5355.880303	-4509.643258	-4248.060792	-5369.134887	-3428.534082	-4034.869854	-5700.119519	-12401.016045	-12150.341231	-2324.201444	-6135.218577	-3038.987880	-987.812994	200.249279	-2703.510547	0.500000
-4622.363105	-5355.857951	-4509.486796	-4248.105496	-5369.000777	-3428.019992	-4020.944717	-5695.805633	-12389.974283	-12143.032210	-2308.354057	-6142.058211	-3050.297862	-1001.693428	184.088967	-2720.207300	0.000000
-4641.339736	-5374.141678	-4527.837578	-4265.964540	-5386.949228	-3446.281367	-4050.538427	-5720.996049	-12408.615638	-12154.163379	-2336.226682	-6152.362365	-3054.902322	-1002.095759	188.805185	-2715.424027	1.000000
-4617.311611	-5350.493532	-4504.189432	-4242.808133	-5363.211675	-3423.840216	-4024.766865	-5697.593772	-12401.351321	-12149.156588	-2323.575595	-6121.829882	-3022.291127	-968.791660	221.595195	-2682.455204	0.000000
-4633.650736	-5367.167934	-4520.908537	-4259.102554	-5379.796669	-3439.084105	-4036.434476	-5708.412016	-12392.477678	-12140.350001	-2313.562013	-6137.185530	-3042.005365	-992.126881	195.577764	-2708.539690	0.000000
-4623.480692	-5356.595559	-4509.911479	-4247.814923	-5369.358405	-3427.952937	-4035.003964	-5699.560726	-12397.596228	-12150.028306	-2315.327801	-6129.943565	-3032.975260	-981.710968	206.910098	-2697.073245	0.000000
-4614.227070	-5347.073716	-4500.836670	-4239.053039	-5359.568341	-3419.392219	-4025.750342	-5695.179784	-12387.582646	-12137.399571	-2304.375446	-6116.890146	-3019.586565	-968.814012	218.980040	-2684.802137	0.000000
-4634.745972	-5367.927893	-4521.646145	-4260.220141	-5380.713091	-3441.095762	-4044.324642	-5717.218604	-12395.003425	-12137.041943	-2322.413304	-6137.006716	-3038.116162	-984.884916	205.680752	-2698.369646	0.000000
-4603.609992	-5336.970727	-4490.599572	-4229.128865	-5349.957091	-3410.049189	-4005.209089	-5680.986426	-12411.253144	-12158.499617	-2327.464798	-6152.228254	-3055.327005	-1004.308582	183.776043	-2720.229652	0.000000
-4610.896660	-5343.899768	-4497.506261	-4235.074429	-5356.282634	-3415.257146	-4021.972897	-5691.804670	-12358.279509	-12103.871954	-2274.066481	-6096.438300	-2998.598277	-948.228055	240.482419	-2663.813849	0.000000
-4656.494219	-5389.094995	-4542.321508	-4280.180249	-5401.075530	-3460.139449	-4080.847392	-5745.605319	-12426.385275	-12167.037984	-2351.984662	-6154.932815	-3053.024775	-998.519480	194.638991	-2709.836091	0.000000
-4622.698381	-5355.321509	-4508.883299	-4246.652633	-5367.234989	-3426.745942	-4045.732802	-5713.910546	-12426.988772	-12164.758106	-2345.994395	-6158.553798	-3060.400851	-1009.985925	177.070520	-2726.868120	0.000000
-4654.639024	-5387.686835	-4541.472142	-4278.928552	-5399.332094	-3458.887751	-4073.203096	-5747.438162	-12403.742958	-12139.321821	-2322.435656	-6132.625774	-3032.617632	-980.526326	208.474721	-2695.687437	0.000000
-4635.036544	-5368.374928	-4521.802607	-4259.527237	-5380.243704	-3440.134637	-4048.549121	-5726.025191	-12453.877920	-12189.590894	-2371.922418	-6184.034787	-3083.870182	-1031.533007	157.535095	-2746.112972	0.000000
-4613.511814	-5346.626681	-4500.188470	-4237.868397	-5358.696623	-3418.296983	-4031.003002	-5704.433406	-12389.102565	-12121.976867	-2308.734037	-6110.072864	-3007.874251	-954.173619	235.699145	-2667.680701	0.000000
-4638.970451	-5372.398242	-4525.870624	-4263.908179	-5384.781108	-3444.448524	-4043.542331	-5722.650078	-12418.360998	-12157.471437	-2338.618319	-6155.178685	-3055.036432	-1003.794492	184.983037	-2719.469693	0.000000
-4606.023980	-5338.669460	-4492.186545	-4229.754714	-5350.851160	-3410.518576	-4018.977764	-5695.000970	-12400.546658	-12137.891309	-2318.881729	-6140.739458	-3040.507798	-989.064692	199.623430	-2704.426969	0.000000
-4631.974355	-5365.290387	-4518.941584	-4256.375641	-5377.293274	-3436.826579	-4040.077810	-5719.051447	-12398.937333	-12136.527853	-2315.350153	-6116.644277	-3011.986972	-957.280512	235.766201	-2668.261846	0.000000
-4625.581756	-5359.277768	-4512.906613	-4250.564188	-5371.459469	-3431.082181	-4022.017601	-5707.786168	-12416.595211	-12153.962213	-2329.275290	-6142.326432	-3040.686612	-989.087044	199.914002	-2704.136396	0.000000
-4641.607957	-5375.371024	-4529.022220	-4266.948017	-5387.485670	-3447.398954	-4028.656069	-5721.286621	-12406.939257	-12146.921414	-2315.171339	-6137.185530	-3035.165731	-983.186183	207.312430	-2697.140300	0.500000
-4624.263003	-5357.154352	-4510.827900	-4247.837275	-5368.665501	-3427.483550	-4023.112836	-5712.547089	-12438.119941	-12176.246902	-2349.056584	-6173.663577	-3071.420261	-1019.284251	171.706101	-2733.216015	0.000000
-4572.406956	-5305.834747	-4458.971853	-4196.361208	-5317.591765	-3375.739262	-3970.921513	-5655.438382	-12370.863541	-12104.654265	-2280.056748	-6088.503431	-2983.220277	-928.826741	262.476535	-2641.506808	0.000000
-4596.859765	-5330.376962	-4483.871696	-4221.797493	-5341.999870	-3402.226079	-3996.067225	-5680.002949	-12368.561312	-12104.855431	-2274.871144	-6091.342102	-2988.316475	-936.426334	251.613587	-2652.369756	0.000000
-4624.263003	-5358.249588	-4511.721970	-4249.781877	-5370.274826	-3431.059829	-4013.792159	-5704.098130	-12391.024815	-12132.146911	-2301.022685	-6116.309001	-3011.651696	-958.442802	232.435791	-2671.748718	0.000000
-4623.614803	-5357.132001	-4510.671438	-4248.194903	-5369.045480	-3428.824655	-4019.737723	-5709.350790	-12406.648684	-12143.635707	-2319.239356	-6130.368248	-3024.705115	-971.272704	219.874110	-2684.377454	0.000000
-4650.414544	-5384.401129	-4537.739401	-4275.419328	-5396.135795	-3455.691452	-4035.808627	-5731.233148	-12419.992676	-12160.064240	-2330.281118	-6157.637377	-3054.589397	-1003.682733	184.536002	-2719.670858	0.000000
-4615.568175	-5349.845332	-4503.317714	-4240.841179	-5361.781163	-3421.448579	-4005.745531	-5701.594734	-12422.071388	-12155.795056	-2332.225720	-6170.534333	-3068.335720	-1018.054905	170.454403	-2733.774809	0.000000
-4631.773190	-5365.513905	-4519.321563	-4256.800325	-5377.762661	-3437.944166	-4023.492816	-5714.312877	-12402.513612	-12137.310164	-2321.228662	-6119.550004	-3009.148301	-953.033680	241.197674	-2662.763317	0.000000
-4612.818910	-5346.671384	-4500.411987	-4237.868397	-5358.853085	-3418.609907	-3989.339350	-5691.558801	-12419.635048	-12164.556940	-2318.769970	-6145.343917	-3041.491275	-990.450500	198.841119	-2705.924536	0.000000
-4591.405939	-5325.034896	-4478.551981	-4215.740170	-5337.216596	-3396.615791	-3983.706711	-5678.281865	-12368.695422	-12097.524059	-2274.602923	-6106.451882	-3002.085150	-950.507933	238.180189	-2666.138430	0.000000
-4622.541919	-5356.595559	-4510.023237	-4247.546702	-5369.134887	-3428.981117	-4000.626981	-5701.594734	-12405.776966	-12143.345135	-2312.466778	-6123.863891	-3015.138568	-961.437936	229.842988	-2674.654445	0.000000
-4572.026977	-5305.678285	-4459.530647	-4196.607077	-5317.882337	-3377.214477	-3952.190751	-5655.103106	-12378.530190	-12113.796128	-2287.969266	-6112.375094	-3005.192042	-952.608997	237.487285	-2666.853686	0.000000
-4621.670201	-5355.321509	-4508.972705	-4245.803266	-5367.123230	-3426.365963	-4004.404426	-5705.506290	-12382.866428	-12116.344227	-2292.104339	-6106.407178	-2997.547745	-944.294148	246.740907	-2657.644767	0.000000
-4601.196003	-5335.316698	-4488.945542	-4226.089028	-5347.587806	-3407.411683	-3976.151821	-5678.192458	-12408.325065	-12142.182844	-2314.389028	-6146.685022	-3040.843074	-989.288210	199.355209	-2705.052817	0.000000
-4614.137663	-5348.593634	-4502.423644	-4239.477723	-5361.200018	-3420.889785	-3984.958408	-5684.026263	-12368.606015	-12109.772814	-2272.837135	-6095.588934	-2987.690626	-934.682898	255.189866	-2648.704070	0.000000
-4625.313535	-5359.076602	-4512.683095	-4249.580711	-5371.057137	-3430.232815	-4003.890336	-5702.175880	-12424.172452	-12167.552074	-2331.555168	-6167.047461	-3060.110278	-1007.259012	183.418415	-2720.877853	0.000000
-4584.096919	-5317.927041	-4471.801754	-4208.989943	-5330.756942	-3390.312599	-3957.622225	-5654.656071	-12366.437896	-12105.660094	-2272.613617	-6085.307131	-2974.503097	-920.377781	270.858439	-2633.057849	0.000000
-4624.955907	-5358.942492	-4512.526633	-4249.021917	-5370.386585	-3428.668192	-4004.315019	-5702.287638	-12386.912094	-12131.699876	-2290.159737	-6125.987306	-3018.759551	-966.824706	224.053886	-2680.711768	0.000000
-4598.580849	-5331.986288	-4485.570429	-4222.110417	-5343.586843	-3402.337837	-3993.876755	-5685.635589	-12407.989789	-12139.902966	-2319.954612	-6142.549949	-3033.042316	-979.073462	213.235642	-2691.373550	0.000000
-4625.090018	-5359.166009	-4512.817206	-4249.915987	-5371.347710	-3430.769256	-4011.869909	-5705.528641	-12390.577780	-12120.501652	-2302.654362	-6133.475141	-3026.157978	-973.887858	216.342535	-2688.601934	0.000000
-4613.064779	-5346.224349	-4499.294400	-4236.102609	-5357.288463	-3416.866471	-4016.519072	-5705.327476	-12420.752635	-12154.431600	-2332.181016	-6135.889129	-3022.693458	-967.003520	227.294889	-2677.113137	0.000000
-4601.553631	-5335.204939	-4488.565563	-4225.194958	-5346.626681	-3406.316448	-4002.303362	-5691.692912	-12390.354263	-12114.511384	-2300.776816	-6111.235155	-3000.252306	-946.194046	245.645672	-2658.270616	0.000000
-4632.086114	-5365.133925	-4518.829825	-4255.302758	-5376.913294	-3435.172550	-4025.392714	-5716.235127	-12415.388216	-12149.268347	-2320.133426	-6139.219539	-3029.287223	-975.385425	215.649631	-2688.870154	0.000000
-4602.492404	-5335.651974	-4489.392577	-4226.111379	-5347.297233	-3406.942297	-4007.198394	-5693.637513	-12409.800280	-12139.522986	-2318.322935	-6144.002812	-3035.657470	-983.454404	206.060732	-2698.548460	0.000000
-4616.953983	-5350.694698	-4504.122377	-4240.908234	-5362.250550	-3421.582689	-4014.261545	-5703.092301	-12391.851830	-12123.809710	-2304.688371	-6120.868757	-3010.556461	-957.280512	233.553378	-2670.385262	0.000000
-4618.920936	-5352.885169	-4506.491662	-4243.366926	-5364.888056	-3424.220195	-4015.088560	-5698.867822	-12413.555373	-12149.648327	-2323.508540	-6153.368193	-3044.352298	-992.238640	197.991752	-2706.483329	0.000000
-4598.759663	-5332.410971	-4485.883353	-4222.535100	-5344.257396	-3403.276611	-3998.436510	-5682.931028	-12388.610827	-12124.144986	-2297.826385	-6110.765768	-2997.726559	-942.215436	251.591236	-2652.727384	0.000000
-4623.592451	-5357.042594	-4510.291458	-4246.429115	-5368.307873	-3426.880053	-4037.574415	-5715.050485	-12404.637027	-12135.276155	-2315.685429	-6125.674382	-3012.702228	-957.861657	235.453276	-2669.222971	0.000000
-4591.405939	-5325.392523	-4478.842554	-4215.851929	-5337.283652	-3396.124053	-3981.717406	-5671.196362	-12402.558315	-12134.493844	-2307.482339	-6127.171949	-3016.814949	-963.494296	227.741924	-2676.800212	0.000000
-4609.197928	-5343.363326	-4497.349798	-4233.934490	-5355.835599	-3414.877166	-3993.519127	-5682.662807	-12371.332928	-12106.196535	-2271.294865	-6098.673475	-2988.048254	-934.705250	256.620378	-2648.055869	0.000000
-4619.077399	-5352.505189	-4506.134034	-4242.472856	-5364.664538	-3421.940317	-4004.672647	-5698.197269	-12416.908135	-12154.319841	-2324.112037	-6151.043612	-3039.725487	-985.242544	207.982982	-2697.207355	0.000000
-4592.009436	-5325.414875	-4478.909609	-4215.628411	-5337.082486	-3396.056997	-3990.389882	-5677.879534	-12387.582646	-12121.440425	-2290.562068	-6107.681228	-2995.916068	-942.193084	249.311358	-2655.543704	0.000000
-4616.730465	-5350.672346	-4504.234136	-4240.952938	-5362.697585	-3422.141483	-4013.680400	-5700.946534	-12388.297902	-12120.658114	-2299.256897	-6117.292478	-3005.952001	-952.676052	238.649576	-2666.272541	0.000000
-4589.371930	-5323.313811	-4477.188525	-4213.907327	-5336.009602	-3395.229983	-3975.660083	-5663.708528	-12403.407681	-12139.567690	-2312.533833	-6127.507225	-3014.132740	-958.711023	234.626262	-2670.072337	0.000000
-4572.943398	-5306.862927	-4460.380013	-4196.696484	-5318.754055	-3377.393291	-3958.851571	-5650.565702	-12348.735314	-12086.728166	-2253.055841	-6077.059338	-2965.674158	-912.129988	279.553268	-2625.502959	0.000000
-4623.883024	-5358.562512	-4511.945487	-4248.574883	-5370.475992	-3429.405800	-3998.816490	-5697.973752	-12405.307580	-12139.992373	-2315.707781	-6159.559627	-3050.946063	-998.988867	192.314409	-2713.747646	0.000000
-4557.945378	-5292.289590	-4446.074897	-4182.905457	-5305.298305	-3364.272817	-3929.123751	-5625.285879	-12357.810123	-12097.859335	-2259.716661	-6087.363492	-2975.844202	-922.031811	268.846782	-2635.427133	0.000000
-4600.167823	-5334.847311	-4488.587915	-4225.507882	-5347.431343	-3407.322277	-3974.386033	-5671.688100	-12358.078344	-12101.256800	-2258.733184	-6091.945600	-2981.186268	-927.642098	263.996454	-2640.746849	0.000000
-4580.788860	-5315.356590	-4469.007786	-4205.793644	-5327.784160	-3387.585686	-3953.084821	-5651.951510	-12391.002463	-12128.704742	-2300.642705	-6135.956184	-3025.755647	-973.552581	216.096665	-2688.892506	0.000000
-4580.408881	-5315.155424	-4468.717214	-4205.503071	-5327.493587	-3387.093948	-3949.016803	-5648.621100	-12343.348544	-12084.537695	-2241.522341	-6081.440280	-2972.446736	-920.534244	270.053777	-2635.270671	3.500000
-4618.786826	-5353.220445	-4506.961048	-4243.545740	-5366.117402	-3425.337783	-3986.165403	-5685.322664	-12388.364957	-12131.476358	-2287.678693	-6125.540271	-3015.697362	-962.622578	228.546587	-2676.375529	0.000000
-4583.091090	-5317.636468	-4471.555885	-4208.386446	-5330.600480	-3390.334951	-3947.474533	-5649.202245	-12384.274588	-12126.022533	-2279.632065	-6120.511129	-3010.914089	-959.001596	232.458142	-2672.732195	1.500000
-4616.462245	-5350.784105	-4504.681171	-4241.645842	-5363.614006	-3423.057905	-3982.030330	-5685.456775	-12374.663338	-12116.076006	-2269.014987	-6116.599574	-3007.874251	-956.073517	234.447448	-2670.497021	0.000000
-4592.814099	-5327.650050	-4481.681226	-4218.444731	-5340.412896	-3400.057960	-3949.173266	-5659.349937	-12402.290094	-12141.020553	-2303.168452	-6146.595615	-3036.953871	-984.482585	207.647706	-2698.101425	0.000000
-4564.136811	-5298.279857	-4452.221626	-4188.672207	-5311.199166	-3370.218381	-3930.978946	-5632.237271	-12345.024925	-12084.492992	-2246.037393	-6091.990303	-2983.533202	-931.307784	258.520276	-2646.513599	0.000000
-4616.596355	-5350.962919	-4504.256487	-4240.438848	-5363.010509	-3419.839253	-3976.017711	-5676.873705	-12379.759536	-12123.027399	-2283.498917	-6111.793949	-3000.028789	-945.054107	248.998433	-2656.482477	0.000000
-4566.103764	-5300.827956	-4454.680318	-4191.712045	-5313.411988	-3374.733433	-3931.940071	-5631.522016	-12372.942254	-12117.931201	-2267.539772	-6124.087408	-3018.312516	-968.076404	220.187035	-2685.427986	0.000000
-4624.464169	-5359.121306	-4512.794854	-4250.050098	-5371.928855	-3432.311527	-3987.193583	-5685.836755	-12362.973376	-12108.945800	-2262.220056	-6096.751225	-2986.438928	-933.364145	257.894428	-2647.072392	0.000000
